shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
shape-2234,42.800323,-77.823139,3433,0.47645790399916016
shape-2234,42.800342,-77.823133,3434,0.47862658118359924
shape-2234,42.800498,-77.823088,3435,0.4963572888549225
shape-2234,42.800628,-77.823043,3436,0.5112715981492558
shape-2234,42.800651,-77.823031,3437,0.5140100744916508
shape-2234,42.800849,-77.822927,3438,0.5376051287631669
shape-2234,42.80095,-77.822866,3439,0.5498891317171479
shape-2234,42.801029,-77.82282,3440,0.5594416467073972
shape-2234,42.801189,-77.822736,3441,0.5785071577694112
shape-2234,42.801274,-77.822701,3442,0.5883806717585006
shape-2234,42.801361,-77.822674,3443,0.5983022707223142
shape-2234,42.801421,-77.822656,3444,0.6051336878386813
shape-2234,42.801588,-77.822634,3445,0.6237898113530088
shape-2234,42.801824,-77.822596,3446,0.6502143505798914
shape-2234,42.802153,-77.822468,3447,0.6882588270516425
shape-2234,42.802336,-77.823058,3448,0.7405179635709828
shape-2234,42.802421,-77.823336,3449,0.7650889053432308
shape-2234,42.80227,-77.823468,3450,0.7850361613478462
shape-2234,42.802071,-77.823486,3451,0.8072126621715506
shape-2234,42.80207,-77.823593,3452,0.815942905017228
shape-2234,42.802099,-77.823852,3453,0.8373179070248727
shape-2234,42.802119,-77.823916,3454,0.8429931836869539
shape-2234,42.802176,-77.824101,3455,0.8593630798612886
shape-2234,42.802262,-77.824273,3456,0.8763441721158539
shape-2234,42.802416,-77.824119,3457,0.8975829513449388
shape-2234,42.802607,-77.823927,3458,0.9239728718433987
shape-2234,42.802521,-77.82366,3459,0.9477623694013158
shape-2234,42.802421,-77.823336,3460,0.9764391342187453
shape-2234,42.802336,-77.823058,3461,1.0010100759909932
shape-2234,42.802153,-77.822468,3462,1.0532692125103336
shape-2234,42.802112,-77.822331,3463,1.0653402964229357
shape-2234,42.801905,-77.821637,3464,1.12645973234866
shape-2234,42.801588,-77.82052,3465,1.224169565240411
shape-2234,42.801507,-77.820541,3466,1.2333378725193345
shape-2234,42.801331,-77.820588,3467,1.2532803292454997
shape-2234,42.801032,-77.820671,3468,1.2872102561914052
shape-2234,42.800753,-77.820746,3469,1.318831371745255
shape-2234,42.800699,-77.820761,3470,1.3249593498606063
shape-2234,42.800138,-77.820913,3471,1.3885605264690577
shape-2234,42.800055,-77.820935,3472,1.3979626395359648
shape-2234,42.799923,-77.820971,3473,1.4129313811748991
shape-2234,42.799646,-77.821047,3474,1.4443503605567394
shape-2234,42.799535,-77.821061,3475,1.4567457567747737
shape-2234,42.799458,-77.821044,3476,1.4654193940834601
shape-2234,42.799389,-77.821003,3477,1.4737893642318551
shape-2234,42.799287,-77.820898,3478,1.488003012885138
shape-2234,42.799072,-77.820542,3479,1.5256218687849956
shape-2234,42.799031,-77.82049,3480,1.531849557636345
shape-2234,42.798992,-77.820442,3481,1.5376927728693057
shape-2234,42.798912,-77.820364,3482,1.5486303755689026
shape-2234,42.798815,-77.8203,3483,1.560613783238158
shape-2234,42.798771,-77.820274,3484,1.5659464494584379
shape-2234,42.798702,-77.820238,3485,1.5741619107836344
shape-2234,42.798372,-77.820162,3486,1.61137652265224
shape-2234,42.798253,-77.82013,3487,1.624863855987978
shape-2234,42.798131,-77.820076,3488,1.6391271789427637
shape-2234,42.798097,-77.820048,3489,1.6435444378769686
shape-2234,42.798064,-77.820022,3490,1.6477829314491355
shape-2234,42.798029,-77.819977,3491,1.6531333074787704
shape-2234,42.797999,-77.81992,3492,1.6588566073137943
shape-2234,42.797976,-77.819841,3493,1.66579104647998
shape-2234,42.797958,-77.819751,3494,1.6734020231062687
shape-2234,42.79792,-77.81945,3495,1.6983214282283587
shape-2234,42.797916,-77.819419,3496,1.700889525517196
shape-2234,42.797901,-77.819293,3497,1.7113042829964384
shape-2234,42.797882,-77.819132,3498,1.724609076815487
shape-2234,42.79785,-77.81887,3499,1.746279772409051
shape-2234,42.797836,-77.818753,3500,1.7559519037854945
shape-2234,42.797823,-77.818646,3501,1.764800903632671
shape-2234,42.797758,-77.818075,3502,1.8119461592542125
shape-2234,42.797747,-77.817895,3503,1.8266832296650801
shape-2234,42.797746,-77.817844,3504,1.8308458121425242
shape-2234,42.797758,-77.817618,3505,1.8493333975791377
shape-2234,42.797781,-77.817196,3506,1.8838592755879133
shape-2234,42.797772,-77.816958,3507,1.9033034895606926
shape-2234,42.797729,-77.816626,3508,1.9308101671703604
shape-2234,42.797709,-77.816464,3509,1.944213558803434
shape-2234,42.798827,-77.816211,3510,2.0702317957219334
shape-2234,42.799075,-77.816154,3511,2.098197571328103
shape-2234,42.799285,-77.816107,3512,2.1218613068898144
shape-2234,42.799975,-77.81595,3513,2.1996478383193234
shape-2234,42.800067,-77.815822,3514,2.214266707068382
shape-2234,42.80005,-77.815674,3515,2.22648866465235
shape-2234,42.800003,-77.815217,3516,2.2641384704021665
shape-2234,42.799827,-77.81367,3517,2.3918622176436797
shape-2234,42.799376,-77.809703,3518,2.719382696945622
shape-2234,42.799366,-77.809613,3519,2.7268093317006232
shape-2234,42.799132,-77.80756,3520,2.8963187271541506
shape-2234,42.799047,-77.806831,3521,2.956542936191976
shape-2234,42.799038,-77.806752,3522,2.9630656504158104
shape-2234,42.79903,-77.806685,3523,2.9686039828513455
shape-2234,42.798287,-77.806835,3524,3.0521234675062296
shape-2234,42.797209,-77.807053,3525,3.1733042366975917
shape-2234,42.79712,-77.807071,3526,3.183308981226478
shape-2234,42.797028,-77.80709,3527,3.1936557234317027
shape-2234,42.79598,-77.807305,3528,3.31150115414305
shape-2234,42.795764,-77.80735,3529,3.335798320229784
shape-2234,42.795375,-77.80743,3530,3.3795429583880137
shape-2234,42.795151,-77.807476,3531,3.404731862496197
shape-2234,42.795307,-77.808795,3532,3.5137426154158655
shape-2234,42.795317,-77.80888,3533,3.520766623368505
shape-2234,42.795409,-77.809669,3534,3.5859514579783753
shape-2234,42.795711,-77.812353,3535,3.8075068254328452
shape-2234,42.795893,-77.813924,3536,3.937276684652203
shape-2234,42.795967,-77.81448,3537,3.9833823360333627
shape-2234,42.796105,-77.815657,3538,4.080634807809945
shape-2234,42.796115,-77.815745,3539,4.087900520942918
shape-2234,42.796217,-77.816617,3540,4.15994728361486
shape-2234,42.796228,-77.816718,3541,4.168278369049472
shape-2234,42.796251,-77.816719,3542,4.170837157572257
shape-2234,42.796264,-77.816727,3543,4.172423234676702
shape-2234,42.796272,-77.816732,3544,4.173401881779255
shape-2234,42.796287,-77.816755,3545,4.1759125933747105
shape-2234,42.796296,-77.816784,3546,4.178481692659745
shape-2234,42.796295,-77.816815,3547,4.181013489237492
shape-2234,42.796285,-77.816844,3548,4.183627909645589
shape-2234,42.796269,-77.816865,3549,4.186097955876623
shape-2234,42.796247,-77.816876,3550,4.1887036948175425
shape-2234,42.796224,-77.816875,3551,4.191262483340429
shape-2234,42.796203,-77.816862,3552,4.19382719755028
shape-2234,42.796188,-77.81684,3553,4.1962775249734445
shape-2234,42.79618,-77.81681,3554,4.198881920594831
shape-2234,42.79618,-77.816779,3555,4.201411278901292
shape-2234,42.79619,-77.816751,3556,4.20395209525274
shape-2234,42.796206,-77.816729,3557,4.20647942567945
shape-2234,42.796228,-77.816718,3558,4.209085164825545
shape-2234,42.796217,-77.816617,3559,4.217416250260157
shape-2234,42.796115,-77.815745,3560,4.289463012932099
shape-2234,42.796105,-77.815657,3561,4.296728726065072
shape-2234,42.795967,-77.81448,3562,4.393981197841654
shape-2234,42.795893,-77.813924,3563,4.440086849222814
shape-2234,42.795711,-77.812353,3564,4.569856708442171
shape-2234,42.795409,-77.809669,3565,4.791412075896641
shape-2234,42.795317,-77.80888,3566,4.856596910506512
shape-2234,42.795307,-77.808795,3567,4.863620918459151
shape-2234,42.795151,-77.807476,3568,4.972631671378819
shape-2234,42.79467,-77.80337,3569,5.311898553416064
shape-2234,42.79465,-77.803192,3570,5.32659159954019
shape-2234,42.794537,-77.802163,3571,5.411487129159251
shape-2234,42.794403,-77.80106,3572,5.502710908826085
shape-2234,42.794371,-77.800799,3573,5.524302306820692
shape-2234,42.794311,-77.800304,3574,5.565238971578163
shape-2234,42.794288,-77.800166,3575,5.576785825389419
shape-2234,42.794268,-77.800095,3576,5.582991241591501
shape-2234,42.794205,-77.800046,3577,5.59105717358518
shape-2234,42.79413,-77.800006,3578,5.600012720735508
shape-2234,42.794286,-77.799402,3579,5.652259621870081
shape-2234,42.794632,-77.798083,3580,5.766552859798688
shape-2234,42.79475,-77.797631,3581,5.80569793826329
shape-2234,42.794875,-77.797148,3582,5.847487094730102
shape-2234,42.794896,-77.797066,3583,5.854573571541578
shape-2234,42.794969,-77.796823,3584,5.87599812876712
shape-2234,42.795131,-77.796288,3585,5.923221446791116
shape-2234,42.795398,-77.795236,3586,6.014047142836209
shape-2234,42.795614,-77.794432,3587,6.083906588429598
shape-2234,42.795771,-77.793847,3588,6.134730746474522
shape-2234,42.795893,-77.793391,3589,6.174332972787684
shape-2234,42.79607,-77.79273,3590,6.231744558543603
shape-2234,42.796077,-77.792704,3591,6.234004247708583
shape-2234,42.796285,-77.791929,3592,6.301335254913984
shape-2234,42.796399,-77.791503,3593,6.338332804952607
shape-2234,42.796431,-77.791383,3594,6.348750353087045
shape-2234,42.796527,-77.791031,3595,6.379390301736475
shape-2234,42.79669,-77.790433,3596,6.431439779687891
shape-2234,42.797006,-77.789237,3597,6.535156411806971
shape-2234,42.797057,-77.789044,3598,6.551893501139246
shape-2234,42.797083,-77.788945,3599,6.560472807666011
shape-2234,42.797108,-77.788848,3600,6.568861149889472
shape-2234,42.797166,-77.788627,3601,6.588011403278184
shape-2234,42.797256,-77.78831,3602,6.6157442921871805
shape-2234,42.797309,-77.788122,3603,6.632176524277462
shape-2234,42.797347,-77.788008,3604,6.642392640099134
shape-2234,42.797384,-77.787897,3605,6.652339905771447
shape-2234,42.797413,-77.787811,3606,6.660062196835053
shape-2234,42.797536,-77.787515,3607,6.6878168499803685
shape-2234,42.797603,-77.787386,3608,6.700711907884092
shape-2234,42.797797,-77.78701,3609,6.73821496322756
shape-2234,42.798031,-77.786599,3610,6.780659221299258
shape-2234,42.798228,-77.786252,3611,6.816455798268871
shape-2234,42.798527,-77.785727,3612,6.870679131734272
shape-2234,42.79913,-77.784714,3613,6.9771061329211435
shape-2234,42.799017,-77.784655,3614,6.990561698424628
shape-2234,42.798668,-77.784288,3615,7.039577782692463
shape-2234,42.798545,-77.784162,3616,7.056687518789174
shape-2234,42.79845,-77.783984,3617,7.074645858546344
shape-2234,42.797911,-77.78338,3618,7.152238586980074
shape-2234,42.797782,-77.783592,3619,7.174709549982457
shape-2234,42.797666,-77.783781,3620,7.1948134751293145
shape-2234,42.797558,-77.783958,3621,7.213595761910547
shape-2234,42.797447,-77.784141,3622,7.2329678433667395
shape-2234,42.79733,-77.784332,3623,7.253268351230483
shape-2234,42.797219,-77.784514,3624,7.272577658797708
shape-2234,42.797103,-77.784705,3625,7.292807130159062
shape-2234,42.797079,-77.784744,3626,7.296960117312617
shape-2234,42.796988,-77.784894,3627,7.3128401055713494
shape-2234,42.796868,-77.78509,3628,7.3336676552963285
shape-2234,42.796685,-77.78539,3629,7.365498679049078
shape-2234,42.796786,-77.785495,3630,7.379623976156996
shape-2234,42.796853,-77.785536,3631,7.387790630231393
shape-2234,42.796942,-77.785562,3632,7.397911808157998
shape-2234,42.797036,-77.785562,3633,7.408364147668278
shape-2234,42.797306,-77.785553,3634,7.43839580390564
shape-2234,42.797569,-77.785545,3635,7.4676473989157754
shape-2234,42.797835,-77.785536,3636,7.497234409571755
shape-2234,42.797854,-77.785533,3637,7.499361248283886
shape-2234,42.797892,-77.785527,3638,7.503614925681034
shape-2234,42.797962,-77.785484,3639,7.5121527209139884
shape-2234,42.798011,-77.785419,3640,7.519756154595805
shape-2234,42.798021,-77.7854,3641,7.521663921167608
shape-2234,42.798131,-77.78521,3642,7.541410363858555
shape-2234,42.798239,-77.785025,3643,7.560698927570431
shape-2234,42.798353,-77.784828,3644,7.581169201314149
shape-2234,42.798463,-77.784638,3645,7.600915578709548
shape-2234,42.798572,-77.784451,3646,7.620401007969057
shape-2234,42.798596,-77.78441,3647,7.624680248202039
shape-2234,42.798668,-77.784288,3648,7.637454284766922
shape-2234,42.798724,-77.784193,3649,7.6473967059375365
shape-2234,42.799067,-77.784572,3650,7.696496899483982
shape-2234,42.79913,-77.784714,3651,7.710035695354294
shape-2234,42.799683,-77.785298,3652,7.787826445461153
shape-2234,42.799807,-77.785418,3653,7.804737038308176
shape-2234,42.799898,-77.785489,3654,7.816396566191855
shape-2234,42.800018,-77.785539,3655,7.830349624442015
shape-2234,42.800166,-77.785549,3656,7.846826710910504
shape-2234,42.800706,-77.785535,3657,7.906882928426253
shape-2234,42.800704,-77.785695,3658,7.919938620561406
shape-2234,42.8007,-77.786909,3659,8.018985315628779
shape-2234,42.800699,-77.787017,3660,8.02779733158741
shape-2234,42.800697,-77.788311,3661,8.133370168308272
shape-2234,42.80106,-77.788311,3662,8.17373399003615
shape-2234,42.801066,-77.788685,3663,8.20425435907733
shape-2234,42.800988,-77.788696,3664,8.212973883962501
shape-2234,42.800925,-77.788721,3665,8.220270065819392
shape-2234,42.800888,-77.788806,3666,8.228333461607628
shape-2234,42.800889,-77.788933,3667,8.238695479600164
shape-2234,42.80089,-77.789127,3668,8.254523552947653
shape-2234,42.801891,-77.78915,3669,8.36584566532099
shape-2234,42.80189,-77.789022,3670,8.376289095532844
shape-2234,42.801889,-77.788939,3671,8.383061536460731
shape-2234,42.801888,-77.788713,3672,8.401500008591057
shape-2234,42.801887,-77.788507,3673,8.418306820020813
shape-2234,42.801886,-77.788301,3674,8.43511363172013
shape-2234,42.801885,-77.788081,3675,8.453062605808288
shape-2234,42.801884,-77.787881,3676,8.469379920997666
shape-2234,42.801883,-77.78776,3677,8.479252293855545
shape-2234,42.801883,-77.787638,3678,8.48920562524754
shape-2234,42.801882,-77.787434,3679,8.50584927227264
shape-2234,42.801881,-77.787223,3680,8.523064000042911
shape-2234,42.801877,-77.78699,3681,8.542078435338325
shape-2234,42.801875,-77.786742,3682,8.562312661305223
shape-2234,42.801875,-77.78664,3683,8.57063430010218
shape-2234,42.801285,-77.786626,3684,8.63624935187217
shape-2234,42.80117,-77.786642,3685,8.64910324324133
shape-2234,42.801095,-77.786688,3686,8.658248407953634
shape-2234,42.801006,-77.786799,3687,8.671662935526012
shape-2234,42.800915,-77.786887,3688,8.684070000327164
shape-2234,42.800791,-77.786911,3689,8.697996531563042
shape-2234,42.8007,-77.786909,3690,8.708116601321699
shape-2234,42.800142,-77.786924,3691,8.770175535581364
shape-2234,42.799724,-77.786924,3692,8.816655087874135
shape-2234,42.799539,-77.786955,3693,8.837381082096226
shape-2234,42.799443,-77.787001,3694,8.848696344696846
shape-2234,42.799378,-77.787039,3695,8.856560917199037
shape-2234,42.799296,-77.787117,3696,8.867680121235514
shape-2234,42.799146,-77.787256,3697,8.887849670060877
shape-2234,42.799046,-77.787336,3698,8.900743316979403
shape-2234,42.798948,-77.787396,3699,8.912689499466515
shape-2234,42.798831,-77.787428,3700,8.925958714211651
shape-2234,42.798727,-77.78743,3701,8.937524155932385
shape-2234,42.798583,-77.787409,3702,8.95362765870381
shape-2234,42.79837,-77.787343,3703,8.977916652336047
shape-2234,42.798084,-77.787224,3704,9.011167547499204
shape-2234,42.797993,-77.787178,3705,9.02195991337792
shape-2234,42.797896,-77.787106,3706,9.034241834449016
shape-2234,42.797797,-77.78701,3707,9.047752321413709
shape-2234,42.797603,-77.787386,3708,9.085255376757177
shape-2234,42.797536,-77.787515,3709,9.0981504346609
shape-2234,42.797413,-77.787811,3710,9.125905087806215
shape-2234,42.797384,-77.787897,3711,9.133627378869821
shape-2234,42.797347,-77.788008,3712,9.143574644542134
shape-2234,42.797309,-77.788122,3713,9.153790760363806
shape-2234,42.797256,-77.78831,3714,9.170222992454088
shape-2234,42.797166,-77.788627,3715,9.197955881363084
shape-2234,42.797108,-77.788848,3716,9.217106134751797
shape-2234,42.797083,-77.788945,3717,9.225494476975257
shape-2234,42.797057,-77.789044,3718,9.234073783502023
shape-2234,42.797006,-77.789237,3719,9.250810872834297
shape-2234,42.79669,-77.790433,3720,9.354527504953376
shape-2234,42.796527,-77.791031,3721,9.406576982904793
shape-2234,42.796431,-77.791383,3722,9.437216931554223
shape-2234,42.796399,-77.791503,3723,9.447634479688661
shape-2234,42.796285,-77.791929,3724,9.484632029727285
shape-2234,42.796077,-77.792704,3725,9.551963036932685
shape-2234,42.795893,-77.793391,3726,9.611634308513432
shape-2234,42.795771,-77.793847,3727,9.651236534826593
shape-2234,42.795614,-77.794432,3728,9.702060692871516
shape-2234,42.795398,-77.795236,3729,9.771920138464905
shape-2234,42.795499,-77.795278,3730,9.783662049415641
shape-2234,42.795945,-77.795294,3731,9.833272244337227
shape-2234,42.795954,-77.795972,3732,9.88860101560425
shape-2234,42.795962,-77.796626,3733,9.941969922247392
shape-2234,42.795949,-77.796626,3734,9.943415458562756
shape-2234,42.795851,-77.796628,3735,9.95431380026487
shape-2234,42.795717,-77.796565,3736,9.97007569707044
shape-2234,42.795573,-77.796497,3737,9.987021817656554
shape-2234,42.795212,-77.796327,3738,10.029492219525705
shape-2234,42.795131,-77.796288,3739,10.03904463117791
shape-2234,42.794969,-77.796823,3740,10.086267949201908
shape-2234,42.794896,-77.797066,3741,10.10769250642745
shape-2234,42.794875,-77.797148,3742,10.114778983238924
shape-2234,42.79475,-77.797631,3743,10.156568139705737
shape-2234,42.794632,-77.798083,3744,10.195713218170338
shape-2234,42.794286,-77.799402,3745,10.310006456098945
shape-2234,42.79413,-77.800006,3746,10.362253357233516
shape-2234,42.793867,-77.801051,3747,10.45239583823417
shape-2234,42.79378,-77.801396,3748,10.482162090619555
shape-2234,42.792972,-77.804694,3749,10.765867597106501
shape-2234,42.792822,-77.805314,3750,10.819136075501984
shape-2234,42.792549,-77.806415,3751,10.913964261498094
shape-2234,42.792433,-77.806896,3752,10.955277637865857
shape-2234,42.792387,-77.807104,3753,10.973003860039745
shape-2234,42.792347,-77.807314,3754,10.990707123194708
shape-2234,42.792324,-77.8075,3755,11.006098188211384
shape-2234,42.792306,-77.807686,3756,11.021406693790977
shape-2234,42.792275,-77.808078,3757,11.053578050414417
shape-2234,42.792259,-77.808244,3758,11.067239554443816
shape-2234,42.792395,-77.809553,3759,11.175115628857506
shape-2234,42.79265,-77.811994,3760,11.376302116747086
shape-2234,42.792781,-77.813019,3761,11.461197821121768
shape-2234,42.792858,-77.813686,3762,11.516292139858509
shape-2234,42.79294,-77.814402,3763,11.575422489577637
shape-2234,42.792962,-77.814588,3764,11.590795319669327
shape-2234,42.793004,-77.814843,3765,11.61212008397413
shape-2234,42.793061,-77.815094,3766,11.633559072285504
shape-2234,42.79328,-77.815806,3767,11.696552777586499
shape-2234,42.793371,-77.816105,3768,11.722965128263207
shape-2234,42.793443,-77.816383,3769,11.74702016355804
shape-2234,42.793472,-77.816493,3770,11.756557389951405
shape-2234,42.793553,-77.816798,3771,11.783023785225595
shape-2234,42.793609,-77.817079,3772,11.806782675119598
shape-2234,42.793624,-77.817156,3773,11.81328316030057
shape-2234,42.793639,-77.817234,3774,11.819862541202026
shape-2234,42.793822,-77.817286,3775,11.840648894073793
shape-2234,42.793995,-77.817278,3776,11.859896718485706
shape-2234,42.794146,-77.817271,3777,11.876696890676753
shape-2234,42.794285,-77.817239,3778,11.892372001901437
shape-2234,42.794534,-77.817183,3779,11.920434085674279
shape-2234,42.794646,-77.818285,3780,12.011209361088826
shape-2234,42.794689,-77.818767,3781,12.050827349262097
shape-2234,42.79472,-77.81912,3782,12.079835618050156
shape-2234,42.794745,-77.819227,3783,12.088998072481292
shape-2234,42.794787,-77.81935,3784,12.10006755404538
shape-2234,42.794811,-77.819425,3785,12.106743689182002
shape-2234,42.794845,-77.81972,3786,12.131109012141271
shape-2234,42.794859,-77.819826,3787,12.139896953158196
shape-2234,42.794887,-77.820044,3788,12.157954858736376
shape-2234,42.794927,-77.820357,3789,12.183878161168444
shape-2234,42.794937,-77.820438,3790,12.190580150508985
shape-2234,42.794948,-77.820524,3791,12.197703025996157
shape-2234,42.794994,-77.820895,3792,12.228403425024911
shape-2234,42.794999,-77.820933,3793,12.23155344087281
shape-2234,42.795062,-77.821458,3794,12.274959168460084
shape-2234,42.795058,-77.821688,3795,12.293730984954225
shape-2234,42.795048,-77.821831,3796,12.30545174725709
shape-2234,42.795045,-77.821899,3797,12.31101013776201
shape-2234,42.795028,-77.822162,3798,12.332552381037091
shape-2234,42.795023,-77.822361,3799,12.348799048211449
shape-2234,42.795043,-77.822642,3800,12.371834484340345
shape-2234,42.795088,-77.822924,3801,12.39538169273168
shape-2234,42.79514,-77.823196,3802,12.418316010748478
shape-2234,42.795188,-77.823317,3803,12.429539201595208
shape-2234,42.79527,-77.823473,3804,12.445196615971609
shape-2234,42.795346,-77.823574,3805,12.457000403241713
shape-2234,42.795379,-77.823631,3806,12.462924496152414
shape-2234,42.79541,-77.823676,3807,12.46796071403894
shape-2234,42.795444,-77.823756,3808,12.475503980381074
shape-2234,42.795495,-77.823964,3809,12.49339775535421
shape-2234,42.795527,-77.824115,3810,12.50622184178744
shape-2234,42.795653,-77.824777,3811,12.56202388864854
shape-2234,42.7958,-77.824725,3812,12.578911245462749
shape-2234,42.795877,-77.824663,3813,12.588856049657508
shape-2234,42.795995,-77.824515,3814,12.60668814419237
shape-2234,42.796117,-77.824393,3815,12.623514268519255
shape-2234,42.796138,-77.824354,3816,12.62746122054432
shape-2234,42.796181,-77.824285,3817,12.634847495089211
shape-2234,42.796226,-77.824198,3818,12.643532354433273
shape-2234,42.796267,-77.824101,3819,12.652665960412625
shape-2234,42.796294,-77.824011,3820,12.6605992741221
shape-2234,42.796299,-77.823948,3821,12.665769553029858
shape-2234,42.796299,-77.823859,3822,12.673031245169936
shape-2234,42.796247,-77.8235,3823,12.702888045326256
shape-2234,42.796202,-77.823192,3824,12.728511742128768
shape-2234,42.796197,-77.823132,3825,12.733438742152552
shape-2234,42.796196,-77.823066,3826,12.738824974038488
shape-2234,42.7962,-77.823,3827,12.744228394970666
shape-2234,42.796206,-77.822939,3828,12.749250034699724
shape-2234,42.796188,-77.822845,3829,12.757176560484377
shape-2234,42.796154,-77.82276,3830,12.765075427904364
shape-2234,42.796372,-77.822522,3831,12.796135012333211
shape-2234,42.79641,-77.822497,3832,12.80082701601801
shape-2234,42.79646,-77.822482,3833,12.80651988468859
shape-2234,42.79672,-77.82242,3834,12.835869848405615
shape-2234,42.796785,-77.822404,3835,12.843214480123365
shape-2234,42.79691,-77.822379,3836,12.857262743076053
shape-2234,42.79695,-77.822383,3837,12.861722504826146
shape-2234,42.796987,-77.822399,3838,12.866038871131126
shape-2234,42.797021,-77.822428,3839,12.870498895684943
shape-2234,42.797049,-77.822466,3840,12.874892812907134
shape-2234,42.797069,-77.822512,3841,12.87925539937608
shape-2234,42.79708,-77.822564,3842,12.883670925599114
shape-2234,42.797082,-77.822618,3843,12.888082449475876
shape-2234,42.797076,-77.822659,3844,12.891493562493013
shape-2234,42.797075,-77.822671,3845,12.892478948725532
shape-2234,42.797044,-77.822758,3846,12.900370065175592
shape-2234,42.796975,-77.822731,3847,12.908352527542768
shape-2234,42.796919,-77.822727,3848,12.914588000035666
shape-2234,42.796859,-77.822736,3849,12.92129999600117
shape-2234,42.796265,-77.822899,3850,12.988675535139576
shape-2234,42.796206,-77.822939,3851,12.99600301392335
shape-2234,42.7962,-77.823,3852,13.001024653652408
shape-2234,42.796196,-77.823066,3853,13.006428074584585
shape-2234,42.796197,-77.823132,3854,13.011814306470521
shape-2234,42.796202,-77.823192,3855,13.016741306494305
shape-2234,42.796247,-77.8235,3856,13.042365003296817
shape-2234,42.796299,-77.823859,3857,13.072221803453138
shape-2234,42.796299,-77.823948,3858,13.079483495593216
shape-2234,42.796294,-77.824011,3859,13.084653774500973
shape-2234,42.796267,-77.824101,3860,13.092587088210449
shape-2234,42.796226,-77.824198,3861,13.101720694189801
shape-2234,42.796181,-77.824285,3862,13.110405553533862
shape-2234,42.796138,-77.824354,3863,13.117791828078753
shape-2234,42.796117,-77.824393,3864,13.121738780103819
shape-2234,42.795995,-77.824515,3865,13.138564904430703
shape-2234,42.795877,-77.824663,3866,13.156396998965565
shape-2234,42.7958,-77.824725,3867,13.166341803160325
shape-2234,42.795653,-77.824777,3868,13.183229159974534
shape-2234,42.795527,-77.824115,3869,13.239031206835634
shape-2234,42.795495,-77.823964,3870,13.251855293268864
shape-2234,42.795444,-77.823756,3871,13.269749068242
shape-2234,42.79541,-77.823676,3872,13.277292334584134
shape-2234,42.795379,-77.823631,3873,13.28232855247066
shape-2234,42.795346,-77.823574,3874,13.28825264538136
shape-2234,42.795289,-77.823572,3875,13.294592866573415
shape-2234,42.795029,-77.82366,3876,13.324381888584048
shape-2234,42.795011,-77.823666,3877,13.32644240330341
shape-2234,42.793859,-77.824198,3878,13.461694233179514
shape-2234,42.793821,-77.824216,3879,13.466167626352437
shape-2234,42.793411,-77.824401,3880,13.514191702339126
shape-2234,42.793251,-77.824409,3881,13.53199488966941
shape-2234,42.793142,-77.824415,3882,13.544125039464094
shape-2234,42.792991,-77.824396,3883,13.560986921892866
shape-2234,42.792915,-77.824398,3884,13.56943932513434
shape-2234,42.792872,-77.8244,3885,13.574223498636576
shape-2234,42.792804,-77.824428,3886,13.582122399453318
shape-2234,42.792745,-77.824485,3887,13.590164302984183
shape-2234,42.792671,-77.824573,3888,13.601085246356147
shape-2234,42.792514,-77.824662,3889,13.619993111538893
shape-2234,42.792312,-77.824706,3890,13.64273965054712
shape-2234,42.792081,-77.824718,3891,13.66844437542876
shape-2234,42.792049,-77.824715,3892,13.672011029112648
shape-2234,42.791884,-77.824714,3893,13.690358402255677
shape-2234,42.791687,-77.824706,3894,13.712273561540893
shape-2234,42.7914,-77.824663,3895,13.744378862627391
shape-2234,42.791289,-77.824627,3896,13.757066271977072
shape-2234,42.791148,-77.824577,3897,13.77326693680059
shape-2234,42.791059,-77.824528,3898,13.783940492472944
shape-2234,42.791005,-77.824498,3899,13.790424858432125
shape-2234,42.790879,-77.824376,3900,13.807612070909814
shape-2234,42.790783,-77.824241,3901,13.822951559065961
shape-2234,42.79072,-77.824057,3902,13.839519684538317
shape-2234,42.790709,-77.823918,3903,13.850927763332354
shape-2234,42.790731,-77.823698,3904,13.869045542639855
shape-2234,42.79076,-77.823532,3905,13.882969581499927
shape-2234,42.790814,-77.823546,3906,13.889081823473054
shape-2234,42.79086,-77.823546,3907,13.894196798127638
shape-2234,42.790995,-77.823514,3908,13.909433546735297
shape-2234,42.790895,-77.823538,3909,13.92072419559758
shape-2234,42.79086,-77.823546,3910,13.924670392351237
shape-2234,42.790814,-77.823546,3911,13.92978536700582
shape-2234,42.79076,-77.823532,3912,13.935897608978948
shape-2234,42.790731,-77.823698,3913,13.94982164783902
shape-2234,42.790709,-77.823918,3914,13.96793942714652
shape-2234,42.79072,-77.824057,3915,13.979347505940558
shape-2234,42.790783,-77.824241,3916,13.995915631412913
shape-2234,42.790879,-77.824376,3917,14.01125511956906
shape-2234,42.791005,-77.824498,3918,14.02844233204675
shape-2234,42.791059,-77.824528,3919,14.03492669800593
shape-2234,42.791148,-77.824577,3920,14.045600253678284
shape-2234,42.791289,-77.824627,3921,14.061800918501802
shape-2234,42.7914,-77.824663,3922,14.074488327851483
shape-2234,42.791687,-77.824706,3923,14.106593628937981
shape-2234,42.791884,-77.824714,3924,14.128508788223197
shape-2234,42.792049,-77.824715,3925,14.146856161366227
shape-2234,42.792081,-77.824718,3926,14.150422815050115
shape-2234,42.792312,-77.824706,3927,14.176127539931754
