osmid,y,x,street_count,highway,ref,junction,railway,geometry
84806187,20.9656991,105.8797209,3,,,,,POINT (105.8797209 20.9656991)
84806193,20.9671231,105.8816754,3,,,,,POINT (105.8816754 20.9671231)
84806195,20.9673392,105.8818568,4,,,,,POINT (105.8818568 20.9673392)
84806203,20.9690056,105.8840523,3,,,,,POINT (105.8840523 20.9690056)
84806238,20.9785348,105.8911998,4,,,,,POINT (105.8911998 20.9785348)
84837637,20.8734996,105.8635741,3,,,,,POINT (105.8635741 20.8734996)
84837640,20.8772146,105.862047,3,,,,,POINT (105.862047 20.8772146)
84837685,20.9238091,105.8511582,3,,,,,POINT (105.8511582 20.9238091)
84837707,20.9466273,105.8444644,3,,,,,POINT (105.8444644 20.9466273)
84837711,20.9492295,105.8444862,4,,,,,POINT (105.8444862 20.9492295)
84837729,20.9684214,105.8419407,3,,,,,POINT (105.8419407 20.9684214)
84841359,20.965578,105.8421117,4,,,,,POINT (105.8421117 20.965578)
84842923,20.9632773,105.8748671,3,,,,,POINT (105.8748671 20.9632773)
91718204,20.9375858,105.7290538,4,,,,,POINT (105.7290538 20.9375858)
92398473,20.7000314,105.9106747,3,,,,,POINT (105.9106747 20.7000314)
92400812,20.719195,105.9108651,4,,,,,POINT (105.9108651 20.719195)
92400813,20.7222792,105.9123015,4,,,,,POINT (105.9123015 20.7222792)
92400815,20.732215,105.9124476,3,,,,,POINT (105.9124476 20.732215)
92400834,20.8305716,105.877847,3,,,,,POINT (105.877847 20.8305716)
92400838,20.8594015,105.8685117,3,,,,,POINT (105.8685117 20.8594015)
104795733,20.9713566,105.8538457,1,,,,,POINT (105.8538457 20.9713566)
104795760,20.9710587,105.8504175,4,,,,,POINT (105.8504175 20.9710587)
104795775,20.9726488,105.8465116,3,,,,,POINT (105.8465116 20.9726488)
104795784,20.9739577,105.8454317,4,,,,,POINT (105.8454317 20.9739577)
104795787,20.9739793,105.8410203,3,,,,,POINT (105.8410203 20.9739793)
104796570,20.9723192,105.845045,3,,,,,POINT (105.845045 20.9723192)
104796575,20.9726144,105.8459088,3,,,,,POINT (105.8459088 20.9726144)
104796578,20.9725906,105.8464445,3,,,,,POINT (105.8464445 20.9725906)
104796584,20.9712607,105.8411968,3,,,,,POINT (105.8411968 20.9712607)
106390163,20.9757155,105.8492187,4,,,,,POINT (105.8492187 20.9757155)
106391959,20.9754818,105.832825,3,,,,,POINT (105.832825 20.9754818)
106391960,20.9754805,105.8359254,4,,,,,POINT (105.8359254 20.9754805)
106391963,20.9754872,105.8370025,3,,,,,POINT (105.8370025 20.9754872)
106392371,20.975747,105.8369805,3,,,,,POINT (105.8369805 20.975747)
106392372,20.9757428,105.8359259,4,,,,,POINT (105.8359259 20.9757428)
106392373,20.975745,105.834478,4,,,,,POINT (105.834478 20.975745)
106392374,20.975753,105.8328222,3,,,,,POINT (105.8328222 20.975753)
106393789,20.9732694,105.8370223,4,,,,,POINT (105.8370223 20.9732694)
106393795,20.9716337,105.8370493,3,,,,,POINT (105.8370493 20.9716337)
106393935,20.9732719,105.8352748,4,,,,,POINT (105.8352748 20.9732719)
106393936,20.9732723,105.8359169,4,,,,,POINT (105.8359169 20.9732723)
106394882,20.9740518,105.8335411,3,,,,,POINT (105.8335411 20.9740518)
106394883,20.9740405,105.8345116,4,,,,,POINT (105.8345116 20.9740405)
106394884,20.9740405,105.8348346,4,,,,,POINT (105.8348346 20.9740405)
106394886,20.9740409,105.8351726,3,,,,,POINT (105.8351726 20.9740409)
106394889,20.9741104,105.8355404,3,,,,,POINT (105.8355404 20.9741104)
106395383,20.9750804,105.8348342,3,,,,,POINT (105.8348342 20.9750804)
106395385,20.9735195,105.8352504,3,,,,,POINT (105.8352504 20.9735195)
106395386,20.9738403,105.8352458,3,,,,,POINT (105.8352458 20.9738403)
106396034,20.9732661,105.8345221,3,,,,,POINT (105.8345221 20.9732661)
106396036,20.9754785,105.8344848,4,,,,,POINT (105.8344848 20.9754785)
106396037,20.9771156,105.8344535,3,,,,,POINT (105.8344535 20.9771156)
106396293,20.9732577,105.8328494,3,,,,,POINT (105.8328494 20.9732577)
106396975,20.9742845,105.8335252,3,,,,,POINT (105.8335252 20.9742845)
106396977,20.9736507,105.8335372,4,,,,,POINT (105.8335372 20.9736507)
106396978,20.9732597,105.8335467,3,,,,,POINT (105.8335467 20.9732597)
106397126,20.9736478,105.8328439,3,,,,,POINT (105.8328439 20.9736478)
106397493,20.974117,105.8370203,3,,,,,POINT (105.8370203 20.974117)
106397494,20.9741154,105.836617,4,,,,,POINT (105.836617 20.9741154)
106397818,20.9749855,105.8363616,3,,,,,POINT (105.8363616 20.9749855)
106397821,20.9749831,105.8370238,3,,,,,POINT (105.8370238 20.9749831)
106398025,20.9732708,105.836608,4,,,,,POINT (105.836608 20.9732708)
106398026,20.9749846,105.8366219,3,,,,,POINT (105.8366219 20.9749846)
106398352,20.9741145,105.836358,3,,,,,POINT (105.836358 20.9741145)
106398664,20.9748919,105.8351691,3,,,,,POINT (105.8351691 20.9748919)
106398666,20.9748866,105.8355286,3,,,,,POINT (105.8355286 20.9748866)
106398919,20.9750771,105.8351683,3,,,,,POINT (105.8351683 20.9750771)
106398920,20.9750836,105.8345054,3,,,,,POINT (105.8345054 20.9750836)
106407984,20.9705328,105.8243597,3,,,,,POINT (105.8243597 20.9705328)
106407985,20.970312,105.825194,3,,,,,POINT (105.825194 20.970312)
106408695,20.9694364,105.8295807,3,,,,,POINT (105.8295807 20.9694364)
106408697,20.9695068,105.8299414,3,,,,,POINT (105.8299414 20.9695068)
106409245,20.9710671,105.8297608,3,,,,,POINT (105.8297608 20.9710671)
106409246,20.9696916,105.8302709,4,,,,,POINT (105.8302709 20.9696916)
106410562,20.9708149,105.8290277,3,,,,,POINT (105.8290277 20.9708149)
106410563,20.9705299,105.8291498,4,,,,,POINT (105.8291498 20.9705299)
106414046,20.9681257,105.8228772,3,,,,,POINT (105.8228772 20.9681257)
106414056,20.966723,105.8217059,4,,,,,POINT (105.8217059 20.966723)
106414064,20.9633788,105.8178889,3,,,,,POINT (105.8178889 20.9633788)
106414074,20.9618164,105.8148212,3,,,,,POINT (105.8148212 20.9618164)
106414080,20.9610165,105.8133843,3,,,,,POINT (105.8133843 20.9610165)
106414083,20.9603754,105.8127386,3,,,,,POINT (105.8127386 20.9603754)
106414397,20.9614974,105.8100455,3,,,,,POINT (105.8100455 20.9614974)
106414399,20.9607421,105.8120427,3,,,,,POINT (105.8120427 20.9607421)
106417620,20.9646786,105.8163235,3,,,,,POINT (105.8163235 20.9646786)
106417632,20.9647883,105.8133659,4,,,,,POINT (105.8133659 20.9647883)
106417637,20.965299,105.8109527,3,,,,,POINT (105.8109527 20.965299)
106420612,20.9601661,105.8185516,3,,,,,POINT (105.8185516 20.9601661)
106420614,20.9609314,105.8185325,3,,,,,POINT (105.8185325 20.9609314)
106420621,20.9629686,105.8182203,4,,,,,POINT (105.8182203 20.9629686)
106420958,20.9596364,105.8182225,3,,,,,POINT (105.8182225 20.9596364)
106422116,20.9583795,105.8123988,3,,,,,POINT (105.8123988 20.9583795)
106422118,20.9595224,105.8131616,4,,,,,POINT (105.8131616 20.9595224)
106423311,20.9560523,105.8099696,3,,,,,POINT (105.8099696 20.9560523)
106426376,20.9430995,105.8430018,3,,,,,POINT (105.8430018 20.9430995)
106426378,20.9433981,105.841777,3,,,,,POINT (105.841777 20.9433981)
106426385,20.9447591,105.8318939,3,,,,,POINT (105.8318939 20.9447591)
106426387,20.9448114,105.8313723,3,,,,,POINT (105.8313723 20.9448114)
106426394,20.9481419,105.8248393,4,,,,,POINT (105.8248393 20.9481419)
106426403,20.9565231,105.8090502,3,,,,,POINT (105.8090502 20.9565231)
106430725,20.9464886,105.8280903,3,,,,,POINT (105.8280903 20.9464886)
106432269,20.953417,105.8362513,3,,,,,POINT (105.8362513 20.953417)
106432270,20.9537698,105.8371895,3,,,,,POINT (105.8371895 20.9537698)
106433031,20.9580113,105.8464635,4,,,,,POINT (105.8464635 20.9580113)
106433034,20.9576658,105.8445922,3,,,,,POINT (105.8445922 20.9576658)
106433038,20.9573125,105.8430117,4,,,,,POINT (105.8430117 20.9573125)
106435147,20.9609519,105.8422455,4,,,,,POINT (105.8422455 20.9609519)
106436411,20.9714989,105.8356923,3,,,,,POINT (105.8356923 20.9714989)
106436414,20.9715375,105.8359294,4,,,,,POINT (105.8359294 20.9715375)
106436415,20.9715834,105.8365992,3,,,,,POINT (105.8365992 20.9715834)
106436417,20.9716825,105.8376414,4,,,,,POINT (105.8376414 20.9716825)
106436421,20.9718351,105.8388031,3,,,,,POINT (105.8388031 20.9718351)
106438242,20.9648551,105.8256832,4,traffic_signals,,,,POINT (105.8256832 20.9648551)
106438251,20.9682935,105.8276079,3,,,,,POINT (105.8276079 20.9682935)
106438686,20.9649425,105.825385,3,,,,,POINT (105.825385 20.9649425)
106438691,20.9653071,105.8293317,3,,,,,POINT (105.8293317 20.9653071)
106439823,20.965098,105.8293688,3,,,,,POINT (105.8293688 20.965098)
106440531,20.9650962,105.8327735,3,,,,,POINT (105.8327735 20.9650962)
106440532,20.964858,105.83109,4,,,,,POINT (105.83109 20.964858)
106440533,20.9646263,105.8294526,3,,,,,POINT (105.8294526 20.9646263)
106441537,20.9658189,105.8330353,4,,,,,POINT (105.8330353 20.9658189)
106441538,20.9635092,105.8330653,3,,,,,POINT (105.8330653 20.9635092)
106441543,20.9629801,105.8327983,3,,,,,POINT (105.8327983 20.9629801)
106441545,20.9627628,105.8314595,4,,,,,POINT (105.8314595 20.9627628)
106441550,20.9624983,105.8298303,4,,,,,POINT (105.8298303 20.9624983)
106442063,20.9644222,105.8345534,3,,,,,POINT (105.8345534 20.9644222)
106442064,20.9641452,105.8329387,4,,,,,POINT (105.8329387 20.9641452)
106442065,20.9638711,105.8312641,4,,,,,POINT (105.8312641 20.9638711)
106442066,20.9636018,105.8296344,3,,,,,POINT (105.8296344 20.9636018)
106442393,20.9642386,105.8345845,3,,,,,POINT (105.8345845 20.9642386)
106442394,20.9639847,105.8329704,4,,,,,POINT (105.8329704 20.9639847)
106442395,20.9637207,105.8312906,4,,,,,POINT (105.8312906 20.9637207)
106442396,20.9634639,105.8296589,3,,,,,POINT (105.8296589 20.9634639)
106442797,20.9622384,105.831552,3,,,,,POINT (105.831552 20.9622384)
106442798,20.9658736,105.830911,3,,,,,POINT (105.830911 20.9658736)
106442920,20.9637737,105.8346618,3,,,,,POINT (105.8346618 20.9637737)
106443988,20.9648644,105.834471,3,,,,,POINT (105.834471 20.9648644)
106443995,20.9660579,105.8320697,3,,,,,POINT (105.8320697 20.9660579)
106444354,20.9647916,105.8340009,3,,,,,POINT (105.8340009 20.9647916)
106444356,20.9646874,105.8333829,3,,,,,POINT (105.8333829 20.9646874)
106444379,20.9645912,105.8328593,4,,,,,POINT (105.8328593 20.9645912)
106444707,20.9653526,105.8328593,3,,,,,POINT (105.8328593 20.9653526)
106445119,20.9651843,105.8333486,3,,,,,POINT (105.8333486 20.9651843)
106445121,20.9649439,105.8333314,3,,,,,POINT (105.8333314 20.9649439)
106445460,20.965016,105.8338635,3,,,,,POINT (105.8338635 20.965016)
106445812,20.9653835,105.8309974,3,,,,,POINT (105.8309974 20.9653835)
106445814,20.9652891,105.8304592,3,,,,,POINT (105.8304592 20.9652891)
106446065,20.9657829,105.8303584,3,,,,,POINT (105.8303584 20.9657829)
106449333,20.9681519,105.8363008,4,,,,,POINT (105.8363008 20.9681519)
110390691,20.9633715,105.8743143,3,,,,,POINT (105.8743143 20.9633715)
110390716,20.9551671,105.8701106,3,,,,,POINT (105.8701106 20.9551671)
110390749,20.9737245,105.8671789,3,,,,,POINT (105.8671789 20.9737245)
110390750,20.9733583,105.8662513,3,,,,,POINT (105.8662513 20.9733583)
110390790,20.9649795,105.87566,3,,,,,POINT (105.87566 20.9649795)
110390805,20.9658128,105.8682678,3,,,,,POINT (105.8682678 20.9658128)
110390811,20.967774,105.8718694,3,,,,,POINT (105.8718694 20.967774)
110390826,20.9632059,105.8668536,3,,,,,POINT (105.8668536 20.9632059)
110390829,20.9659824,105.8642752,1,,,,,POINT (105.8642752 20.9659824)
110390838,20.9668351,105.8679552,3,,,,,POINT (105.8679552 20.9668351)
110390878,20.9647267,105.868535,4,,,,,POINT (105.868535 20.9647267)
110390892,20.9760654,105.8656537,3,,,,,POINT (105.8656537 20.9760654)
110390908,20.9720881,105.8685968,3,,,,,POINT (105.8685968 20.9720881)
110390909,20.9595427,105.8690839,1,,,,,POINT (105.8690839 20.9595427)
110390911,20.9598888,105.8683577,3,,,,,POINT (105.8683577 20.9598888)
110390919,20.9717134,105.8689128,3,,,,,POINT (105.8689128 20.9717134)
110390925,20.9702278,105.8701131,3,,,,,POINT (105.8701131 20.9702278)
110390939,20.9659559,105.8753489,3,,,,,POINT (105.8753489 20.9659559)
110390947,20.9694822,105.8735495,3,,,,,POINT (105.8735495 20.9694822)
110390954,20.9728067,105.8716091,3,,,,,POINT (105.8716091 20.9728067)
110390955,20.973151,105.8714068,3,,,,,POINT (105.8714068 20.973151)
282887419,20.9612379,105.8444811,3,,,,,POINT (105.8444811 20.9612379)
282908917,20.945234,105.8460397,3,,,,,POINT (105.8460397 20.945234)
282909078,20.9628627,105.8443872,1,,,,,POINT (105.8443872 20.9628627)
282909468,20.9474068,105.8470037,4,,,,,POINT (105.8470037 20.9474068)
282910179,20.936172,105.8426324,3,,,,,POINT (105.8426324 20.936172)
282915889,20.9296108,105.8408293,1,,,,,POINT (105.8408293 20.9296108)
282915891,20.9305989,105.8436799,4,,,,,POINT (105.8436799 20.9305989)
282915992,20.9278559,105.8447536,3,,,,,POINT (105.8447536 20.9278559)
282916014,20.9251883,105.845862,3,,,,,POINT (105.845862 20.9251883)
282916103,20.9277826,105.8358652,4,,,,,POINT (105.8358652 20.9277826)
282916107,20.9272046,105.8368505,3,,,,,POINT (105.8368505 20.9272046)
282916111,20.9258961,105.8389836,3,,,,,POINT (105.8389836 20.9258961)
282916118,20.9230105,105.8436764,3,,,,,POINT (105.8436764 20.9230105)
282916121,20.9229628,105.8446616,3,,,,,POINT (105.8446616 20.9229628)
282916124,20.9236323,105.8473208,3,,,,,POINT (105.8473208 20.9236323)
282916284,20.9248285,105.834955,4,,,,,POINT (105.834955 20.9248285)
282916287,20.9260742,105.8353154,3,,,,,POINT (105.8353154 20.9260742)
282916324,20.9245764,105.836721,4,,,,,POINT (105.836721 20.9245764)
282916328,20.9250124,105.8381483,3,,,,,POINT (105.8381483 20.9250124)
282916350,20.9308192,105.8356654,3,,,,,POINT (105.8356654 20.9308192)
282922111,20.9318245,105.8471485,3,,,,,POINT (105.8471485 20.9318245)
282922470,20.9451654,105.8445714,4,,,,,POINT (105.8445714 20.9451654)
282922652,20.9477951,105.846783,3,,,,,POINT (105.846783 20.9477951)
309671941,20.9748053,105.8454813,3,,,,,POINT (105.8454813 20.9748053)
309671955,20.974416,105.8455058,3,,,,,POINT (105.8455058 20.974416)
311473670,20.8838252,105.909027,1,,,,,POINT (105.909027 20.8838252)
311473859,20.784585,105.9252653,1,,,,,POINT (105.9252653 20.784585)
311551973,20.8905268,105.8219678,3,,,,,POINT (105.8219678 20.8905268)
311551977,20.9012166,105.8281824,3,,,,,POINT (105.8281824 20.9012166)
311562041,20.9702765,105.8414775,3,,,,,POINT (105.8414775 20.9702765)
311570393,20.8887019,105.8576696,3,,,,,POINT (105.8576696 20.8887019)
311570554,20.8872571,105.8516116,3,,,,,POINT (105.8516116 20.8872571)
311606477,20.9104559,105.8919178,3,,,,,POINT (105.8919178 20.9104559)
311606479,20.9118383,105.8915833,3,,,,,POINT (105.8915833 20.9118383)
311606507,20.9178824,105.8868573,3,,,,,POINT (105.8868573 20.9178824)
311606527,20.9239856,105.8810132,3,,,,,POINT (105.8810132 20.9239856)
311606534,20.9236366,105.8800584,3,,,,,POINT (105.8800584 20.9236366)
311606576,20.9239123,105.8704849,3,,,,,POINT (105.8704849 20.9239123)
311606621,20.9432827,105.8640136,4,,,,,POINT (105.8640136 20.9432827)
420463652,20.9700297,105.9564926,3,,,,,POINT (105.9564926 20.9700297)
436176901,20.9769732,105.8408217,3,,,,,POINT (105.8408217 20.9769732)
436176902,20.9722154,105.8407886,3,,,,,POINT (105.8407886 20.9722154)
436176904,20.9702448,105.8412464,4,,,,,POINT (105.8412464 20.9702448)
436176905,20.9683925,105.8417396,3,,,,,POINT (105.8417396 20.9683925)
436176907,20.9655767,105.841853,4,,,,,POINT (105.841853 20.9655767)
436176910,20.9609149,105.8419893,3,,,,,POINT (105.8419893 20.9609149)
436176913,20.9492281,105.844227,3,,,,,POINT (105.844227 20.9492281)
436176916,20.9451502,105.844313,3,,,,,POINT (105.844313 20.9451502)
436176923,20.9398397,105.8439326,3,,,,,POINT (105.8439326 20.9398397)
436176924,20.9386983,105.8443845,3,,,,,POINT (105.8443845 20.9386983)
436176925,20.9346402,105.8463692,3,,,,,POINT (105.8463692 20.9346402)
436185484,20.9655412,105.8491289,4,,,,,POINT (105.8491289 20.9655412)
436185576,20.7102047,105.9185014,3,motorway_junction,Đại Xuyên,,,POINT (105.9185014 20.7102047)
440776417,20.9716416,105.8846882,3,,,,,POINT (105.8846882 20.9716416)
440776424,20.9731966,105.8876262,3,,,,,POINT (105.8876262 20.9731966)
440776425,20.9738886,105.8881215,3,,,,,POINT (105.8881215 20.9738886)
443011331,20.9444379,105.8461064,3,,,,,POINT (105.8461064 20.9444379)
443011332,20.9415004,105.8476345,3,,,,,POINT (105.8476345 20.9415004)
443011372,20.9399017,105.8441829,3,,,,,POINT (105.8441829 20.9399017)
443011377,20.940848,105.8457333,4,,,,,POINT (105.8457333 20.940848)
443011379,20.941911,105.8488301,4,,,,,POINT (105.8488301 20.941911)
443011381,20.9424637,105.8505103,3,,,,,POINT (105.8505103 20.9424637)
443011541,20.9426566,105.8510897,3,,,,,POINT (105.8510897 20.9426566)
443011550,20.9429267,105.8547535,3,,,,,POINT (105.8547535 20.9429267)
443011569,20.9399013,105.8566677,4,,,,,POINT (105.8566677 20.9399013)
445225395,20.9624817,105.7648891,4,,,,,POINT (105.7648891 20.9624817)
445225403,20.9698533,105.7787813,3,,,,,POINT (105.7787813 20.9698533)
445225404,20.970879,105.767436,3,,,,,POINT (105.767436 20.970879)
445225426,20.9700479,105.7786252,3,,,,,POINT (105.7786252 20.9700479)
445225437,20.9651899,105.7723384,3,,,,,POINT (105.7723384 20.9651899)
445225456,20.9660869,105.7739487,3,,,,,POINT (105.7739487 20.9660869)
445225472,20.9729214,105.7454421,3,,,,,POINT (105.7454421 20.9729214)
445225488,20.9722397,105.7903986,4,,,,,POINT (105.7903986 20.9722397)
445225498,20.9716306,105.7905688,3,,,,,POINT (105.7905688 20.9716306)
445225502,20.968515,105.7798119,4,,,,,POINT (105.7798119 20.968515)
445225521,20.9693952,105.7809885,4,,,,,POINT (105.7809885 20.9693952)
445225522,20.9758896,105.7766697,3,,,,,POINT (105.7766697 20.9758896)
445225527,20.9684761,105.7694155,4,,,,,POINT (105.7694155 20.9684761)
445225529,20.9686692,105.7889867,3,,,,,POINT (105.7889867 20.9686692)
445225535,20.9698356,105.7682653,4,,,,,POINT (105.7682653 20.9698356)
445225538,20.9708649,105.7797378,4,,,,,POINT (105.7797378 20.9708649)
445225541,20.9755498,105.7769247,4,,,,,POINT (105.7769247 20.9755498)
445225556,20.9718282,105.7771121,4,,,,,POINT (105.7771121 20.9718282)
445225584,20.9696876,105.7920339,4,,,,,POINT (105.7920339 20.9696876)
445225587,20.971328,105.7803296,3,,,,,POINT (105.7803296 20.971328)
445225596,20.9691943,105.7912003,4,,,,,POINT (105.7912003 20.9691943)
445225597,20.973534,105.7899884,4,,,,,POINT (105.7899884 20.973534)
445225627,20.9722347,105.7836656,3,,,,,POINT (105.7836656 20.9722347)
445225630,20.9750212,105.7880081,4,,,,,POINT (105.7880081 20.9750212)
445225635,20.9726526,105.7782083,3,,,,,POINT (105.7782083 20.9726526)
445225643,20.971899,105.776024,3,,,,,POINT (105.776024 20.971899)
445225677,20.9673013,105.7759793,3,,,,,POINT (105.7759793 20.9673013)
445225695,20.9701993,105.7738588,4,,,,,POINT (105.7738588 20.9701993)
445225700,20.9636925,105.7737075,5,,,,,POINT (105.7737075 20.9636925)
474949554,20.8678431,105.8809107,3,motorway_junction,Thường Tín,,,POINT (105.8809107 20.8678431)
480670261,20.9659479,105.8449621,3,,,,,POINT (105.8449621 20.9659479)
480670274,20.9659006,105.842113,4,,,,,POINT (105.842113 20.9659006)
595961920,20.8714645,105.8645858,3,,,,,POINT (105.8645858 20.8714645)
595961921,20.8717359,105.8656803,3,,,,,POINT (105.8656803 20.8717359)
595961934,20.8707214,105.8771374,3,,,,,POINT (105.8771374 20.8707214)
738815139,20.970922,105.8359199,4,,,,,POINT (105.8359199 20.970922)
773508700,20.8820152,105.7605508,3,,,,,POINT (105.7605508 20.8820152)
773508703,20.8651028,105.7609724,3,,,,,POINT (105.7609724 20.8651028)
773508705,20.8530832,105.7689151,3,,,,,POINT (105.7689151 20.8530832)
773508708,20.8424067,105.7706641,4,,,,,POINT (105.7706641 20.8424067)
773508709,20.8284319,105.7725762,4,,,,,POINT (105.7725762 20.8284319)
773508711,20.8124966,105.7760431,4,,,,,POINT (105.7760431 20.8124966)
773508723,20.7457609,105.7685451,3,,,,,POINT (105.7685451 20.7457609)
773508726,20.7305653,105.7710934,3,traffic_signals,,,,POINT (105.7710934 20.7305653)
773508732,20.6909703,105.7526205,4,,,,,POINT (105.7526205 20.6909703)
773508744,20.665019,105.7837333,3,,,,,POINT (105.7837333 20.665019)
773508749,20.6422538,105.8078811,3,,,,,POINT (105.8078811 20.6422538)
847468799,20.878154,105.8615185,3,,,,,POINT (105.8615185 20.878154)
847468800,20.8779258,105.8610606,3,,,,,POINT (105.8610606 20.8779258)
847469437,20.8689126,105.8621639,3,,,,,POINT (105.8621639 20.8689126)
847469442,20.8675335,105.8539393,4,,,,,POINT (105.8539393 20.8675335)
847469911,20.869725,105.8206848,3,,,,,POINT (105.8206848 20.869725)
847469931,20.8806568,105.7928274,3,,,,,POINT (105.7928274 20.8806568)
847469937,20.8848288,105.789927,3,,,,,POINT (105.789927 20.8848288)
847469939,20.8856538,105.7879442,4,,,,,POINT (105.7879442 20.8856538)
847469944,20.8866908,105.783675,3,,,,,POINT (105.783675 20.8866908)
847469946,20.8863079,105.7820911,3,,,,,POINT (105.7820911 20.8863079)
847469947,20.8865661,105.7802716,3,,,,,POINT (105.7802716 20.8865661)
847469952,20.8883526,105.7628185,3,,,,,POINT (105.7628185 20.8883526)
847469953,20.8895026,105.7632164,3,,,,,POINT (105.7632164 20.8895026)
847469954,20.8895694,105.7612712,3,,,,,POINT (105.7612712 20.8895694)
847895409,20.9768608,105.6751883,3,,,,,POINT (105.6751883 20.9768608)
847895410,20.9766453,105.6758751,3,,,,,POINT (105.6758751 20.9766453)
847895412,20.9767581,105.6771652,3,,,,,POINT (105.6771652 20.9767581)
847895423,20.9683663,105.6797797,3,,,,,POINT (105.6797797 20.9683663)
847895425,20.9673661,105.6801371,3,,,,,POINT (105.6801371 20.9673661)
847895431,20.96473,105.6763619,3,,,,,POINT (105.6763619 20.96473)
847895440,20.9609191,105.6795121,4,,,,,POINT (105.6795121 20.9609191)
847895445,20.9570894,105.6788818,3,,,,,POINT (105.6788818 20.9570894)
847895456,20.948916,105.681328,3,,,,,POINT (105.681328 20.948916)
847895457,20.9482673,105.6811566,3,,,,,POINT (105.6811566 20.9482673)
847895460,20.946589,105.6809471,3,,,,,POINT (105.6809471 20.946589)
847898294,20.9423755,105.6915391,3,,,,,POINT (105.6915391 20.9423755)
847900487,20.9393544,105.6944749,3,,,,,POINT (105.6944749 20.9393544)
847900505,20.9337088,105.7002107,3,,,,,POINT (105.7002107 20.9337088)
847900522,20.9254745,105.7011629,3,,,,,POINT (105.7011629 20.9254745)
847900918,20.9419217,105.6930953,3,,,,,POINT (105.6930953 20.9419217)
847901490,20.93836,105.6942562,3,,,,,POINT (105.6942562 20.93836)
847902198,20.950429,105.6795631,1,,,,,POINT (105.6795631 20.950429)
848470526,20.8889071,105.7567276,3,,,,,POINT (105.7567276 20.8889071)
848470533,20.8869863,105.7555232,3,,,,,POINT (105.7555232 20.8869863)
848470535,20.8859363,105.7544182,3,,,,,POINT (105.7544182 20.8859363)
848470539,20.8853423,105.7529966,3,,,,,POINT (105.7529966 20.8853423)
848470541,20.8853449,105.7501159,3,,,,,POINT (105.7501159 20.8853449)
848470543,20.8855353,105.7489518,3,,,,,POINT (105.7489518 20.8855353)
848470545,20.8857834,105.7480828,3,,,,,POINT (105.7480828 20.8857834)
848473646,20.8890537,105.7340341,3,,,,,POINT (105.7340341 20.8890537)
848473649,20.8884936,105.7327941,3,,,,,POINT (105.7327941 20.8884936)
848473651,20.8916598,105.7289828,4,,,,,POINT (105.7289828 20.8916598)
848473655,20.8927874,105.7234226,3,,,,,POINT (105.7234226 20.8927874)
848473661,20.8948938,105.7210688,3,,,,,POINT (105.7210688 20.8948938)
848473671,20.8999132,105.7163844,3,,,,,POINT (105.7163844 20.8999132)
848473674,20.9002267,105.7164787,3,,,,,POINT (105.7164787 20.9002267)
848473679,20.9024324,105.7168497,3,,,,,POINT (105.7168497 20.9024324)
848473680,20.9033216,105.7159808,4,,,,,POINT (105.7159808 20.9033216)
848473681,20.9041638,105.716984,3,,,,,POINT (105.716984 20.9041638)
848473693,20.9074263,105.714624,3,,,,,POINT (105.714624 20.9074263)
848473700,20.9099337,105.7135192,3,,,,,POINT (105.7135192 20.9099337)
848473701,20.9105638,105.714357,3,,,,,POINT (105.714357 20.9105638)
848473716,20.9248599,105.7082495,4,,,,,POINT (105.7082495 20.9248599)
1007883623,20.6383456,105.8204986,4,,,,,POINT (105.8204986 20.6383456)
1007883629,20.6385608,105.8202176,4,,,,,POINT (105.8202176 20.6385608)
1150252250,20.9196438,105.7004302,3,,,,,POINT (105.7004302 20.9196438)
1150252278,20.9177582,105.7021209,4,,,,,POINT (105.7021209 20.9177582)
1150252369,20.9133959,105.7003184,3,,,,,POINT (105.7003184 20.9133959)
1150252494,20.9088945,105.6964394,3,,,,,POINT (105.6964394 20.9088945)
1150252586,20.897545,105.6864618,3,,,,,POINT (105.6864618 20.897545)
1150252631,20.8968944,105.6842756,3,,,,,POINT (105.6842756 20.8968944)
1150252761,20.8949378,105.6749612,3,,,,,POINT (105.6749612 20.8949378)
1150252844,20.8884196,105.6732955,3,,,,,POINT (105.6732955 20.8884196)
1150252954,20.881617,105.6705834,3,,,,,POINT (105.6705834 20.881617)
1150253075,20.874558,105.6712794,4,,,,,POINT (105.6712794 20.874558)
1150253184,20.8684778,105.6553286,3,,,,,POINT (105.6553286 20.8684778)
1150253220,20.8694838,105.6520402,3,,,,,POINT (105.6520402 20.8694838)
1150253246,20.8694289,105.6498412,3,,,,,POINT (105.6498412 20.8694289)
1150253286,20.8743415,105.6472912,3,,,,,POINT (105.6472912 20.8743415)
1150253423,20.8706481,105.6420525,3,,,,,POINT (105.6420525 20.8706481)
1150253881,20.8680196,105.6610191,4,,,,,POINT (105.6610191 20.8680196)
1150253918,20.9234869,105.7029884,4,,,,,POINT (105.7029884 20.9234869)
1150253958,20.9230802,105.6920621,3,,,,,POINT (105.6920621 20.9230802)
1221760125,20.9716038,105.8226623,3,,,,,POINT (105.8226623 20.9716038)
1221760162,20.9744435,105.8163411,3,,,,,POINT (105.8163411 20.9744435)
1221760214,20.970805,105.825341,3,,,,,POINT (105.825341 20.970805)
1221853317,20.9613749,105.8372632,3,,,,,POINT (105.8372632 20.9613749)
1221853381,20.959406,105.8298973,3,,,,,POINT (105.8298973 20.959406)
