stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
ho chi minh city_stop_11758401350,Trường Tiểu học Nguyễn Trãi,,10.878869,106.626298,,
ho chi minh city_stop_11758401351,Cây xăng Sài Gòn Petro,,10.882285,106.628709,,
ho chi minh city_stop_11758401352,Ngã ba Đông Quang,,10.882791,106.630250,,
ho chi minh city_stop_11758401353,Khu công nghiệp Tân Thới Hiệp,,10.881389,106.632781,,
ho chi minh city_stop_11758401354,Hiệp Thành 11,,10.880488,106.634440,,
ho chi minh city_stop_11758401355,Nhà Văn hóa Lao động Quận 12,,10.878180,106.638611,,
ho chi minh city_stop_11758401356,Trường Mầm non Họa Mi 2,,10.877157,106.640872,,
ho chi minh city_stop_11758401357,Trường Mầm non Họa Mi 2,,10.877263,106.640828,,
ho chi minh city_stop_11758401358,Nhà Văn hóa Lao động Quận 12,,10.878115,106.638891,,
ho chi minh city_stop_11758401359,Hiệp Thành 11,,10.880446,106.634732,,
ho chi minh city_stop_11758401360,Khu công nghiệp Tân Thới Hiệp,,10.881348,106.633050,,
ho chi minh city_stop_11758401361,Ngã ba Đông Quang,,10.882988,106.630143,,
ho chi minh city_stop_11758401362,Cây xăng Sài Gòn Petro,,10.881983,106.628389,,
ho chi minh city_stop_11758401363,Trường Tiểu học Nguyễn Trãi,,10.878803,106.626173,,
ho chi minh city_stop_11758401364,Tân Chánh Hiệp 39,,10.876869,106.624495,,
ho chi minh city_stop_11758401365,Tân Chánh Hiệp 07,,10.875067,106.622898,,
ho chi minh city_stop_11758401366,Cây xăng Hiệp Thành,,10.872260,106.620335,,
ho chi minh city_stop_11758401367,Bùi Văn Ngữ,,10.870437,106.618681,,
ho chi minh city_stop_11758401368,Tô Ký,,10.868027,106.616163,,
ho chi minh city_stop_11758401369,Trường Đại học Lao động Xã hội,,10.866229,106.615871,,
ho chi minh city_stop_11758401370,Doanh trại Quân đội,,10.863413,106.616769,,
ho chi minh city_stop_11758401371,Chợ Tân Chánh Hiệp,,10.860003,106.617565,,
ho chi minh city_stop_11758401372,Chiếc nón Kỳ Diệu,,10.858351,106.618374,,
ho chi minh city_stop_11758401373,Điện lực Hóc Môn,,10.856501,106.621014,,
ho chi minh city_stop_11758401374,Đông Bắc,,10.855229,106.623625,,
ho chi minh city_stop_11758401375,Công viên Phần mềm Quang Trung,,10.853099,106.625941,,
ho chi minh city_stop_11758401376,Cầu vượt Quang Trung,,10.849520,106.632157,,
ho chi minh city_stop_3175114831,Chợ Cầu,,10.848155,106.634025,,
ho chi minh city_stop_11758401378,Chợ Cầu,,10.845031,106.638930,,
ho chi minh city_stop_3169694177,Ngã tư Cầu Cống,,10.843731,106.640775,,
ho chi minh city_stop_2593665743,Công ty Đồng Tâm,,10.841970,106.643482,,
ho chi minh city_stop_11758401380,Làng Trẻ em SOS,,10.840918,106.644986,,
ho chi minh city_stop_11758401381,Ngã ba Tân Sơn,,10.839048,106.647773,,
ho chi minh city_stop_3169694173,Dệt may Phương Đông,,10.838508,106.649833,,
ho chi minh city_stop_11758401383,Trường Trung học Phổ thông Nguyễn Công Trứ,,10.837531,106.653745,,
ho chi minh city_stop_3169694171,Chợ Hạnh Thông Tây,,10.836594,106.657421,,
ho chi minh city_stop_11758401385,City Mart,,10.835661,106.661200,,
ho chi minh city_stop_3169694169,Chùa Huỳnh Kim,,10.835064,106.663136,,
ho chi minh city_stop_11758401387,Viện Kiểm sát Nhân dân Quận Gò Vấp,,10.833229,106.666144,,
ho chi minh city_stop_11758401388,Uỷ ban Nhân dân Quận Gò Vấp,,10.830629,106.669452,,
ho chi minh city_stop_11758401389,Nhà thờ Xóm Thuốc,,10.829198,106.671931,,
ho chi minh city_stop_11758401390,Xóm Thuốc,,10.828465,106.673960,,
ho chi minh city_stop_11758401391,Công ty 32,,10.827496,106.676750,,
ho chi minh city_stop_11758401392,Siêu thi Văn Lang,,10.826798,106.678818,,
ho chi minh city_stop_3175110461,Chi cục thuế Quận Gò Vấp,,10.826273,106.682708,,
ho chi minh city_stop_11758401394,Chùa Bà Thiên Hậu,,10.825298,106.684808,,
ho chi minh city_stop_11758401395,Trường Đại học Công nghiệp,,10.822394,106.688262,,
ho chi minh city_stop_11758401396,Ngã ba Nguyên Hồng,,10.817884,106.689158,,
ho chi minh city_stop_11758401397,Chùa Già Lam,,10.815257,106.688970,,
ho chi minh city_stop_11758401398,Ngã tư Xóm Gà,,10.812010,106.690457,,
ho chi minh city_stop_11758401399,Chùa Hưng Gia Tự,,10.809401,106.693107,,
ho chi minh city_stop_3162351957,Hồ bơi Đại Đồng,,10.807049,106.695029,,
ho chi minh city_stop_11758401401,Bệnh viện Gia Định,,10.803981,106.694943,,
ho chi minh city_stop_5199015021,Lăng Ông Bà Chiểu,,10.801771,106.696409,,
ho chi minh city_stop_11758401402,Bệnh viện Bình Thạnh,,10.797578,106.696152,,
ho chi minh city_stop_11758401403,Cầu Bông,,10.795219,106.696019,,
ho chi minh city_stop_11758401405,Diamond Plaza,,10.780762,106.698819,,
ho chi minh city_stop_3164004056,Vietcombank - Quốc lộ 1,,10.871567,106.769568,,
ho chi minh city_stop_11760154425,Nghĩa trang Thành phố,,10.870508,106.772952,,
ho chi minh city_stop_3107514194,Đại học Kinh tế Luật,,10.869245,106.776745,,
ho chi minh city_stop_11760154426,Công ty Điện tử Samsung,,10.868631,106.778670,,
ho chi minh city_stop_11760154427,Đại học Nông Lâm,,10.867076,106.787178,,
ho chi minh city_stop_11760154429,Thảo Nguyên,,10.865324,106.793975,,
ho chi minh city_stop_11760154430,Đại học Nông Lâm,,10.867400,106.787251,,
ho chi minh city_stop_11760154431,Công ty Điện tử Samsung,,10.867865,106.782106,,
ho chi minh city_stop_11760154432,Đại học Kinh tế Luật,,10.869446,106.777218,,
ho chi minh city_stop_11760154433,Trung tâm Kho vận Linh Xuân,,10.870236,106.774909,,
ho chi minh city_stop_11760154434,Nghĩa trang Thành phố,,10.871304,106.771658,,
ho chi minh city_stop_11760154435,Công ty Nissan,,10.872424,106.768274,,
ho chi minh city_stop_11760154436,Bảo tàng Lịch sử Việt Nam,,10.786692,106.704335,,
ho chi minh city_stop_11760154437,Khách sạn Sofitel,,10.784228,106.702023,,
ho chi minh city_stop_9402954189,Trạm trung chuyển Hàm Nghi,,10.771101,106.699494,,
ho chi minh city_stop_9402954175,Trạm trung chuyển Hàm Nghi,,10.770873,106.700938,,
ho chi minh city_stop_6047997502,Tòa nhà Bitexco,,10.770680,106.704864,,
ho chi minh city_stop_7520799029,Cục Hải quan Thành phố,,10.770645,106.705770,,
ho chi minh city_stop_9480981742,Đại học Luật,,10.767241,106.706077,,
ho chi minh city_stop_3168949057,Bưu điện Quận 4,,10.763939,106.707664,,
ho chi minh city_stop_3168949059,Đại học Nguyễn Tất Thành,,10.761868,106.709345,,
ho chi minh city_stop_3168950761,Trường Trung học Phổ thông Nguyễn Trãi,,10.759528,106.713350,,
ho chi minh city_stop_11760154441,Cảng Sài Gòn,,10.757946,106.715977,,
ho chi minh city_stop_11760154442,Khu chế xuất Tân Thuận,,10.752439,106.727551,,
ho chi minh city_stop_6578134686,Khu chế xuất Tân Thuận,,10.751637,106.728486,,
ho chi minh city_stop_11760154443,Bùi Văn Ba,,10.749107,106.728709,,
ho chi minh city_stop_11760154444,Nhà tưởng niệm Bác Hồ,,10.745056,106.729217,,
ho chi minh city_stop_11760154445,Trường Trung học Cơ sở Huỳnh Tấn Phát,,10.742826,106.729564,,
ho chi minh city_stop_3171496170,Nghĩa trang Liệt sĩ Huyện Nhà Bè,,10.740325,106.729934,,
ho chi minh city_stop_11760154447,Cầu Phú Mỹ,,10.736770,106.730480,,
ho chi minh city_stop_11760154448,Khu phố 2,,10.734192,106.730853,,
ho chi minh city_stop_11760154449,Phú Thuận,,10.731357,106.731710,,
ho chi minh city_stop_11760154450,Gò Ô Môi,,10.728452,106.732719,,
ho chi minh city_stop_11760154451,Khu phố 3,,10.725006,106.734345,,
ho chi minh city_stop_11760154452,Mầm non Ban Mai,,10.722872,106.735465,,
ho chi minh city_stop_11760154453,Ban chỉ huy Quân sự Quận 7,,10.720712,106.736469,,
ho chi minh city_stop_11760154454,Trường Tiểu học Nguyễn Văn Hưởng,,10.718791,106.736654,,
ho chi minh city_stop_11760154455,Nhà sách Nguyễn Văn Cừ,,10.716572,106.736762,,
ho chi minh city_stop_11760154456,Hoàng Quốc Việt,,10.714768,106.736865,,
ho chi minh city_stop_11760154457,Trường Trung học Phổ thông Ngô Quyền,,10.713100,106.736943,,
ho chi minh city_stop_11760154458,An Chánh Dương,,10.711050,106.737064,,
ho chi minh city_stop_11760154459,Chùa Pháp Hoa,,10.708990,106.737168,,
ho chi minh city_stop_11760154460,Phạm Hữu Lầu,,10.705615,106.737445,,
ho chi minh city_stop_11760154461,Chợ Phú Xuân,,10.701061,106.738190,,
ho chi minh city_stop_11760154462,Nha khoa Khánh Minh,,10.698314,106.738801,,
ho chi minh city_stop_11760154463,Công an Thị trấn Nhà Bè,,10.695859,106.739662,,
ho chi minh city_stop_11760154464,Trường Tiểu học Lâm Văn Bền,,10.693419,106.740531,,
ho chi minh city_stop_11760154465,Chùa Lá,,10.690079,106.741716,,
ho chi minh city_stop_11760154466,Agribank - 2132 Huỳnh Tấn Phát,,10.686931,106.743331,,
ho chi minh city_stop_11760154467,Chùa Pháp Võ,,10.684067,106.745318,,
ho chi minh city_stop_11760154468,Đào Tông Nguyên,,10.681977,106.746787,,
ho chi minh city_stop_11760158069,Công Tiến Thọ,,10.679237,106.750879,,
ho chi minh city_stop_11760158070,Ngã ba Bờ Đăng,,10.678384,106.753207,,
ho chi minh city_stop_11760158071,Uỷ ban Nhân dân Xã Phú Xuân,,10.677878,106.754452,,
ho chi minh city_stop_11760158072,Việt Long Sài Gòn,,10.676812,106.757290,,
ho chi minh city_stop_11760158073,Trường Trung học Cơ sở Lê Văn Hưu,,10.675924,106.759559,,
ho chi minh city_stop_11760158074,Chùa Bà Châu Đốc 2,,10.674725,106.762679,,
ho chi minh city_stop_11760158075,Phà Bình Khánh,,10.673783,106.765263,,
ho chi minh city_stop_11760158077,Phà Bình Khánh,,10.673839,106.765448,,
ho chi minh city_stop_11760158078,Chùa Bà Châu Đốc 2,,10.674946,106.762519,,
ho chi minh city_stop_11760158079,Trường Trung học Cơ sở Lê Văn Hưu,,10.675993,106.759846,,
ho chi minh city_stop_11760158080,Việt Long Sài Gòn,,10.676868,106.757572,,
ho chi minh city_stop_11760158081,Uỷ ban Nhân dân Xã Phú Xuân,,10.678196,106.754085,,
ho chi minh city_stop_11760158082,Công Tiến Thọ,,10.679497,106.750694,,
ho chi minh city_stop_11760158083,Đào Tông Nguyên,,10.681928,106.747002,,
ho chi minh city_stop_11760158084,Chùa Pháp Võ,,10.684105,106.745475,,
ho chi minh city_stop_11760158085,Agribank - 18 Huỳnh Tấn Phát,,10.687430,106.743170,,
ho chi minh city_stop_11760158086,Chùa Lá,,10.689982,106.741915,,
ho chi minh city_stop_11760158087,Trường Tiểu học Lâm Văn Bền,,10.693275,106.740746,,
ho chi minh city_stop_11760158088,Công an Thị trấn Nhà Bè,,10.695299,106.740031,,
ho chi minh city_stop_11760158089,Nha khoa Khánh Minh,,10.698251,106.738994,,
ho chi minh city_stop_11760158090,Chợ Phú Xuân,,10.701097,106.738332,,
ho chi minh city_stop_11760158091,Phạm Hữu Lầu,,10.705516,106.737660,,
ho chi minh city_stop_11760158092,Chùa Pháp Hoa,,10.708952,106.737329,,
ho chi minh city_stop_11760158093,An Chánh Dương,,10.711187,106.737203,,
ho chi minh city_stop_11760158094,Trường Trung học Phổ thông Ngô Quyền,,10.712801,106.737120,,
ho chi minh city_stop_11760158095,Hoàng Quốc Việt,,10.714675,106.737041,,
ho chi minh city_stop_11760158096,Nhà sách Nguyễn Văn Cừ,,10.716761,106.736935,,
ho chi minh city_stop_11760158097,Trường Tiểu học Nguyễn Văn Hưởng,,10.718697,106.736839,,
ho chi minh city_stop_11760158098,Ban chỉ huy Quân sự Quận 7,,10.720942,106.736557,,
ho chi minh city_stop_11760158099,Mầm non Ban Mai,,10.723095,106.735524,,
ho chi minh city_stop_11760158100,Khu phố 3,,10.724950,106.734570,,
ho chi minh city_stop_11760158101,Gò Ô Môi,,10.728685,106.732799,,
ho chi minh city_stop_11760158102,Phú Thuận,,10.731780,106.731728,,
ho chi minh city_stop_11760158103,Cầu Phú Mỹ,,10.736656,106.730670,,
ho chi minh city_stop_3171496169,Nghĩa trang Liệt sĩ Huyện Nhà Bè,,10.739943,106.730163,,
ho chi minh city_stop_11760158105,Trường Trung cấp Kinh tế Kỹ thuật Nguyễn Hữu Cảnh,,10.742672,106.729734,,
ho chi minh city_stop_11760158106,Nhà tưởng niệm Bác Hồ,,10.745054,106.729383,,
ho chi minh city_stop_3171497144,Bùi Văn Ba,,10.749444,106.728848,,
ho chi minh city_stop_3171497143,Khu chế xuất Tân Thuận,,10.751884,106.728659,,
ho chi minh city_stop_11811394783,Khu chế xuất Tân Thuận,,10.752751,106.726314,,
ho chi minh city_stop_11760158109,Cảng Sài Gòn,,10.758400,106.715500,,
ho chi minh city_stop_3168950762,Nhà thờ Thánh An Tôn,,10.759747,106.713220,,
ho chi minh city_stop_3168949060,Đại học Nguyễn Tất Thành,,10.761525,106.710206,,
ho chi minh city_stop_3168949058,Bưu điện Quận 4,,10.763728,106.707913,,
ho chi minh city_stop_11760158113,Chợ Xóm Chiều,,10.764927,106.706374,,
ho chi minh city_stop_3168949055,Đoàn Văn Bơ,,10.763745,106.704091,,
ho chi minh city_stop_11760158115,Bến xe Quận 8,,10.732755,106.656087,,
ho chi minh city_stop_3176073461,Công an Xã Bình Hưng,,10.730805,106.655981,,
ho chi minh city_stop_11760158117,Mầm non Ánh Dương,,10.727885,106.655903,,
ho chi minh city_stop_11760158118,Giáo xứ Bình Hưng,,10.725256,106.655815,,
ho chi minh city_stop_3176073462,Bình Hưng,,10.720531,106.655690,,
ho chi minh city_stop_11760158120,Sau Quốc lộ 50,,10.718820,106.654240,,
ho chi minh city_stop_3168990579,Khu đô thị Hạnh Phúc,,10.714941,106.649289,,
ho chi minh city_stop_11405372798,Cầu Bà Lớn,,10.711665,106.645056,,
ho chi minh city_stop_3168990581,Chung cư Conic,,10.709456,106.642249,,
ho chi minh city_stop_11760158121,Khu dân cư 13A,,10.707341,106.639549,,
ho chi minh city_stop_3168990583,Trịnh Quang Nghị,,10.703559,106.634587,,
ho chi minh city_stop_10174149736,Kim Hằng,,10.701399,106.631740,,
ho chi minh city_stop_11760158122,Cầu Sập,,10.699218,106.627049,,
ho chi minh city_stop_11760158123,Cầu Cần Giuộc,,10.696832,106.618416,,
ho chi minh city_stop_3168995661,Đường vào Chợ Bình Điền,,10.695090,106.612054,,
ho chi minh city_stop_3169657565,Trạm thu phí Chợ Bình Điền,,10.698433,106.609350,,
ho chi minh city_stop_11760158125,Chợ Bình Điền,,10.702026,106.608376,,
ho chi minh city_stop_11760158126,Trạm thu phí Chợ Bình Điền,,10.698534,106.609101,,
ho chi minh city_stop_11760158127,Khu dân cư Nguyễn Minh,,10.694154,106.608533,,
ho chi minh city_stop_11760158128,Căn hộ Hoàng Quân,,10.693354,106.605769,,
ho chi minh city_stop_3168995663,Ấp 2,,10.692087,106.600997,,
ho chi minh city_stop_11760158129,Quốc lộ 1,,10.690691,106.596010,,
ho chi minh city_stop_11760158130,Chùa Tam Bửu,,10.696739,106.596183,,
ho chi minh city_stop_11760158131,Bệnh viện Huyện Bình Chánh,,10.696332,106.592747,,
ho chi minh city_stop_11760158132,Trung tâm Văn hóa Huyện Bình Chánh,,10.695997,106.590309,,
ho chi minh city_stop_11760158133,Thiên Giang,,10.695197,106.587569,,
ho chi minh city_stop_11760158134,Tân Túc,,10.694159,106.584277,,
ho chi minh city_stop_10171623648,Cầu Chợ Đệm,,10.693105,106.580765,,
ho chi minh city_stop_11760158135,Ấp 5,,10.699121,106.577586,,
ho chi minh city_stop_11760158136,Đình Phục Đức,,10.700521,106.575344,,
ho chi minh city_stop_11760158137,Đường dẫn Cao tốc,,10.702479,106.571878,,
ho chi minh city_stop_11760158138,Chợ Tân Nhựt,,10.706102,106.563739,,
ho chi minh city_stop_11760158139,Thế Lữ,,10.707953,106.560681,,
ho chi minh city_stop_11760158140,Bưu điện Tân Nhựt,,10.710665,106.555561,,
ho chi minh city_stop_11760158141,Uỷ ban Nhân dân Xã Tân Nhựt,,10.714097,106.549631,,
ho chi minh city_stop_11760158142,Trường Mẫu giáo Tân Nhựt,,10.716580,106.545250,,
ho chi minh city_stop_11760158143,Xây dựng Mạnh Dũng,,10.718056,106.542579,,
ho chi minh city_stop_11760158144,Trạm cầu - Đối diện A3/68A Thế Lữ,,10.719713,106.539636,,
ho chi minh city_stop_11760158145,Láng Le Bàu Cò,,10.721691,106.536267,,
ho chi minh city_stop_11760158146,Khu di tích Láng Le Bàu Cò,,10.727503,106.535516,,
ho chi minh city_stop_11760158147,Kênh 9,,10.733776,106.535189,,
ho chi minh city_stop_11760158148,Kênh B,,10.738228,106.536060,,
ho chi minh city_stop_11760158149,Bưu điện Láng Le Bàu Cò,,10.742890,106.538094,,
ho chi minh city_stop_13381416921,Lê Minh Xuân,,10.747034,106.539617,,
ho chi minh city_stop_13381416922,Lê Minh Xuân 2,,10.753123,106.542331,,
ho chi minh city_stop_13381416923,Lê Minh Xuân 4,,10.756754,106.543957,,
ho chi minh city_stop_11761010915,Bưu điện Láng Le Bàu Cò,,10.743234,106.538152,,
ho chi minh city_stop_11761010916,Kênh B,,10.738606,106.536101,,
ho chi minh city_stop_11761010917,Kênh 9,,10.733925,106.535085,,
ho chi minh city_stop_11761010918,Khu du lịch Láng Le Bàu Cò,,10.727426,106.535432,,
ho chi minh city_stop_11761010919,Láng Le Bàu Cò,,10.721715,106.536059,,
ho chi minh city_stop_11761010920,Trạm cầu - A3/68 Thế Lữ,,10.719559,106.539649,,
ho chi minh city_stop_11761010921,Xây dựng Mạnh Dũng,,10.717785,106.542832,,
ho chi minh city_stop_11761010922,Trường Mẫu giáo Tân Nhựt,,10.716326,106.545443,,
ho chi minh city_stop_11761010923,Uỷ ban Nhân dân Xã Tân Nhựt,,10.713633,106.550175,,
ho chi minh city_stop_11761010924,Bưu điện Tân Nhựt,,10.711038,106.554592,,
ho chi minh city_stop_11761010925,Thế Lữ,,10.707987,106.560404,,
ho chi minh city_stop_11761010926,Chợ Tân Nhựt,,10.706113,106.563491,,
ho chi minh city_stop_11761010927,Trường Trung học Cơ sở Tân Nhựt,,10.705463,106.567026,,
ho chi minh city_stop_11761010928,Ngã ba Trường học,,10.703952,106.568087,,
ho chi minh city_stop_11761010929,Đường dẫn Cao tốc,,10.702335,106.572050,,
ho chi minh city_stop_11761010930,Đình Phục Đức,,10.700344,106.575466,,
ho chi minh city_stop_11761010931,Ấp 5,,10.699077,106.577455,,
ho chi minh city_stop_11761010932,Cầu Chợ Đệm,,10.693020,106.580936,,
ho chi minh city_stop_11761010933,Tân Túc,,10.694072,106.584581,,
ho chi minh city_stop_11761010934,Thiên Giang,,10.695055,106.587644,,
ho chi minh city_stop_11761010935,Trung tâm Văn hóa Huyện Bình Chánh,,10.695860,106.590320,,
ho chi minh city_stop_11761010936,Bệnh viện Huyện Bình Chánh,,10.696191,106.593047,,
ho chi minh city_stop_11761010937,Chùa Tam Bửu,,10.696584,106.596233,,
ho chi minh city_stop_11761010938,Nguyễn Văn Linh,,10.689879,106.596242,,
ho chi minh city_stop_3168995664,Đường Ấp 2,,10.691545,106.602315,,
ho chi minh city_stop_11761010939,Đường vào Chợ Bình Điền,,10.693744,106.610251,,
ho chi minh city_stop_3168995662,Trạm thu phí Nguyễn Văn Linh,,10.694524,106.613147,,
ho chi minh city_stop_11761010940,Cầu Cần Giuộc,,10.696354,106.619814,,
ho chi minh city_stop_11761010941,Cầu Sập,,10.698294,106.626803,,
ho chi minh city_stop_11761010942,Kim Hằng,,10.700244,106.631456,,
ho chi minh city_stop_11761010943,Trịnh Quang Nghị,,10.702317,106.634225,,
ho chi minh city_stop_11761010944,Khu dân cư 13A,,10.705024,106.637761,,
ho chi minh city_stop_10139499351,Đại học Văn Hiến (Cơ sở Hùng Hậu),,10.709076,106.642935,,
ho chi minh city_stop_3168990582,Cầu Bà Lớn,,10.711336,106.645840,,
ho chi minh city_stop_11761010945,Khu đô thị Hạnh Phúc,,10.713831,106.649014,,
ho chi minh city_stop_3168990580,Quốc Lộ 50,,10.717873,106.654249,,
ho chi minh city_stop_11761010946,Bình Hưng,,10.720753,106.655805,,
ho chi minh city_stop_11761010947,Giáo xứ Bình Hưng,,10.724816,106.655903,,
ho chi minh city_stop_11761010948,Mầm non Ánh Dương,,10.727435,106.655991,,
ho chi minh city_stop_11761010949,Công an Xã Bình Hưng,,10.730902,106.656122,,
ho chi minh city_stop_11761010950,Bến xe Quận 8,,10.733106,106.656150,,
ho chi minh city_stop_13381416924,Lê Minh Xuân 5,,10.756600,106.543789,,
ho chi minh city_stop_13381416925,Lê Minh Xuân 3,,10.752520,106.541967,,
ho chi minh city_stop_13381416926,Lê Minh Xuân 1,,10.746875,106.539461,,
ho chi minh city_stop_11761010952,Nguyễn Thị Nhỏ,,10.751760,106.650650,,
ho chi minh city_stop_11761010954,Trần Quý - Tạ Uyên,,10.758000,106.653633,,
ho chi minh city_stop_11761010955,Chợ Phú Thọ,,10.762533,106.653779,,
ho chi minh city_stop_11761010956,Công viên Lãnh Binh Thăng,,10.763067,106.650745,,
ho chi minh city_stop_9586918484,Nhà văn hóa Quận 11,,10.763819,106.649355,,
ho chi minh city_stop_11761010957,Chợ Lãnh Binh Thăng,,10.765158,106.646923,,
ho chi minh city_stop_4967246421,Tòa án Nhân dân Quận 11,,10.766571,106.643069,,
ho chi minh city_stop_11761010958,Ngã ba Khuông Việt - Hòa Bình,,10.770187,106.637796,,
ho chi minh city_stop_3178332764,Chùa Phật Bà Quan Âm,,10.772907,106.637612,,
ho chi minh city_stop_11761010960,Cầu số 2,,10.776409,106.639576,,
ho chi minh city_stop_11761010961,Lê Ngã,,10.777683,106.641441,,
ho chi minh city_stop_11761010962,Âu Cơ,,10.780925,106.642661,,
ho chi minh city_stop_11761010963,Bệnh viện Tân Phú,,10.782995,106.642714,,
ho chi minh city_stop_11761010964,Ngã tư Thoại Ngọc Hầu,,10.785225,106.641982,,
ho chi minh city_stop_3158966913,Bàu Cát 8,,10.787248,106.641161,,
ho chi minh city_stop_11761010965,Chợ Bàu Cát,,10.791766,106.641611,,
ho chi minh city_stop_11761010966,Bàu Cát 2,,10.793467,106.642285,,
ho chi minh city_stop_11761010968,Ngã ba Trường Chinh,,10.797025,106.643451,,
ho chi minh city_stop_11761069772,Công ty Thời trang Sài Gòn,,10.827626,106.623542,,
ho chi minh city_stop_11761069773,Công ty Thuận Kiều,,10.828445,106.619664,,
ho chi minh city_stop_11761069774,Chùa Bửu Tạng,,10.829420,106.616022,,
ho chi minh city_stop_11761069775,Trường Nghệ thuật và Du lịch,,10.831755,106.611358,,
ho chi minh city_stop_3178335374,Nhà sách Nhân Văn,,10.833899,106.607934,,
ho chi minh city_stop_11761069777,Ngã tư Bà Điểm,,10.834964,106.606284,,
ho chi minh city_stop_11761069778,Nguyễn Văn Cừ,,10.837344,106.602809,,
ho chi minh city_stop_11761069779,Chợ Bà Điểm,,10.839991,106.599630,,
ho chi minh city_stop_11761069780,Đình Tân Thới Nhất,,10.840837,106.598552,,
ho chi minh city_stop_11761069781,Cây xăng Tây Lân,,10.842020,106.596988,,
ho chi minh city_stop_11761069782,Kênh tiêu Bà Điểm,,10.846159,106.592409,,
ho chi minh city_stop_11761069783,Chợ Đại Hải,,10.848466,106.589444,,
ho chi minh city_stop_11761069784,Phạm Văn Sáng,,10.851516,106.585774,,
ho chi minh city_stop_11761069785,Xuân Thới Thượng 28,,10.854787,106.581867,,
ho chi minh city_stop_11761069786,Trường Tiểu học Xuân Thới Thượng,,10.857595,106.578502,,
ho chi minh city_stop_11761069787,Trường Tiểu học Ngã ba Giồng,,10.860251,106.575343,,
ho chi minh city_stop_11761069788,Chợ Xuân Thới Thượng,,10.863281,106.568953,,
ho chi minh city_stop_11761069789,Xuân Thới Thượng 14,,10.864835,106.565623,,
ho chi minh city_stop_11761069790,Dương Công Khi,,10.866248,106.562488,,
ho chi minh city_stop_11761069791,Ngã ba Giồng,,10.867588,106.559484,,
ho chi minh city_stop_11761069793,Trường Trung học Phổ thông Nguyễn Văn Cừ,,10.869544,106.550812,,
ho chi minh city_stop_11761069794,Thái Sơn,,10.870066,106.546741,,
ho chi minh city_stop_11761069795,Lò Muối,,10.870792,106.541727,,
ho chi minh city_stop_11761069796,Trường Tiểu học Nhị Xuân,,10.871176,106.538993,,
ho chi minh city_stop_13619847111,Chung cư Tuệ Tĩnh,,10.762082,106.654458,,
ho chi minh city_stop_11761069799,Trường Trung học Cơ sở Nguyễn Văn Bứa,,10.871540,106.536376,,
ho chi minh city_stop_11761069800,Trường Tiểu học Nhị Xuân,,10.871191,106.538254,,
ho chi minh city_stop_11761069801,Lò Muối,,10.870548,106.542076,,
ho chi minh city_stop_11761069802,Thái Sơn,,10.870005,106.545925,,
ho chi minh city_stop_11761069803,Trường Trung học Phổ thông Nguyễn Văn Cừ,,10.869307,106.551095,,
ho chi minh city_stop_11761069804,Ngã ba Giồng,,10.867609,106.559210,,
ho chi minh city_stop_11761069805,Dương Công Khi,,10.866152,106.562475,,
ho chi minh city_stop_11761069806,Xuân Thới Thượng 14,,10.864549,106.565905,,
ho chi minh city_stop_11761069807,Chợ Xuân Thới Thượng,,10.863457,106.567992,,
ho chi minh city_stop_11761069808,Trường Trung học Cơ sở Xuân Thới Thượng,,10.862912,106.569847,,
ho chi minh city_stop_11761069809,Trường Tiểu học Ngã ba Giồng,,10.860619,106.574780,,
ho chi minh city_stop_11761069810,Trường Tiểu học Xuân Thới Thượng,,10.857197,106.578847,,
ho chi minh city_stop_11761069811,Xuân Thới Thượng 28,,10.854432,106.582133,,
ho chi minh city_stop_11761069812,Phạm Văn Sáng,,10.850909,106.586310,,
ho chi minh city_stop_11761069813,Chợ Đại Hải,,10.848773,106.588909,,
ho chi minh city_stop_11761069814,Kênh tiêu Bà Điểm,,10.845348,106.593296,,
ho chi minh city_stop_11761069815,Cây xăng Tây Lân,,10.842166,106.596745,,
ho chi minh city_stop_11761069816,Đình Tân Thới Nhất,,10.840982,106.598112,,
ho chi minh city_stop_11761069817,Chợ Bà Điểm,,10.839467,106.600094,,
ho chi minh city_stop_11761069818,Nguyễn Văn Cừ,,10.837377,106.602603,,
ho chi minh city_stop_11761069819,Ngã tư Bà Điểm,,10.835257,106.605654,,
ho chi minh city_stop_11761069820,Nhà sách Nhân Văn,,10.833373,106.608344,,
ho chi minh city_stop_11761069821,Trường Nghệ thuật và Du lịch,,10.830961,106.612528,,
ho chi minh city_stop_11761069822,Chùa Bửu Tạng,,10.829417,106.615564,,
ho chi minh city_stop_5303276329,Công ty Thuận Kiều,,10.828493,106.618561,,
ho chi minh city_stop_11761069824,Công ty Thời trang Sài Gòn,,10.827374,106.623912,,
ho chi minh city_stop_11761069828,Ngã ba Trường Chinh,,10.797304,106.643469,,
ho chi minh city_stop_3178335372,Bàu Cát 2,,10.793929,106.642417,,
ho chi minh city_stop_11761069830,Chợ Bàu Cát,,10.791633,106.641486,,
ho chi minh city_stop_11761069831,Nguyễn Hồng Đào,,10.789562,106.640311,,
ho chi minh city_stop_11761069832,Ngã tư Thoại Ngọc Hầu,,10.786637,106.641308,,
ho chi minh city_stop_11761069833,Bệnh viện Quận Tân Phú,,10.783674,106.642421,,
ho chi minh city_stop_11761069834,Âu Cơ,,10.781187,106.642893,,
