trip_id,arrival_time,departure_time,stop_id,stop_sequence,shape_dist_traveled,pickup_type,drop_off_type
trip_ho chi minh city_25_0_53,00:00:00,00:00:00,ho chi minh city_stop_11766257789,34,0.0,0,0
trip_ho chi minh city_25_0_53,00:00:00,00:00:00,ho chi minh city_stop_11766257790,35,0.0,0,0
trip_ho chi minh city_25_0_53,00:00:00,00:00:00,ho chi minh city_stop_11766257791,36,0.0,0,0
trip_ho chi minh city_25_0_53,00:00:00,00:00:00,ho chi minh city_stop_11766257792,37,0.0,0,0
trip_ho chi minh city_25_0_53,00:00:00,00:00:00,ho chi minh city_stop_11766257793,38,0.0,0,0
trip_ho chi minh city_25_0_53,00:00:00,00:00:00,ho chi minh city_stop_11766257794,39,0.0,0,0
trip_ho chi minh city_25_0_53,00:00:00,00:00:00,ho chi minh city_stop_11766257795,40,0.0,0,0
trip_ho chi minh city_25_0_53,00:00:00,00:00:00,ho chi minh city_stop_11766257796,41,0.0,0,0
trip_ho chi minh city_25_0_53,00:00:00,00:00:00,ho chi minh city_stop_11766257797,42,0.0,0,0
trip_ho chi minh city_25_0_53,00:00:00,00:00:00,ho chi minh city_stop_11766257798,43,0.0,0,0
trip_ho chi minh city_25_0_53,00:00:00,00:00:00,ho chi minh city_stop_11766257799,44,0.0,0,0
trip_ho chi minh city_25_0_54,00:00:00,00:00:00,ho chi minh city_stop_11766257799,0,0.0,0,0
trip_ho chi minh city_25_0_54,00:00:00,00:00:00,ho chi minh city_stop_11768041134,1,0.0,0,0
trip_ho chi minh city_25_0_54,00:00:00,00:00:00,ho chi minh city_stop_11768041135,2,0.0,0,0
trip_ho chi minh city_25_0_54,00:00:00,00:00:00,ho chi minh city_stop_11768041136,3,0.0,0,0
trip_ho chi minh city_25_0_54,00:00:00,00:00:00,ho chi minh city_stop_11768041137,4,0.0,0,0
trip_ho chi minh city_25_0_54,00:00:00,00:00:00,ho chi minh city_stop_11768041138,5,0.0,0,0
trip_ho chi minh city_25_0_54,00:00:00,00:00:00,ho chi minh city_stop_11768041139,6,0.0,0,0
trip_ho chi minh city_25_0_54,00:00:00,00:00:00,ho chi minh city_stop_11768041140,7,0.0,0,0
trip_ho chi minh city_25_0_54,00:00:00,00:00:00,ho chi minh city_stop_11768041141,8,0.0,0,0
trip_ho chi minh city_25_0_54,00:00:00,00:00:00,ho chi minh city_stop_11768041142,9,0.0,0,0
trip_ho chi minh city_25_0_54,00:00:00,00:00:00,ho chi minh city_stop_11768041143,10,0.0,0,0
trip_ho chi minh city_25_0_54,00:00:00,00:00:00,ho chi minh city_stop_11768041144,11,0.0,0,0
trip_ho chi minh city_25_0_54,00:00:00,00:00:00,ho chi minh city_stop_11768041145,12,0.0,0,0
trip_ho chi minh city_25_0_54,00:00:00,00:00:00,ho chi minh city_stop_11768041146,13,0.0,0,0
trip_ho chi minh city_25_0_54,00:00:00,00:00:00,ho chi minh city_stop_11768041147,14,0.0,0,0
trip_ho chi minh city_25_0_54,00:00:00,00:00:00,ho chi minh city_stop_11757446023,15,0.0,0,0
trip_ho chi minh city_25_0_54,00:00:00,00:00:00,ho chi minh city_stop_11757446024,16,0.0,0,0
trip_ho chi minh city_25_0_54,00:00:00,00:00:00,ho chi minh city_stop_3164034695,17,0.0,0,0
trip_ho chi minh city_25_0_54,00:00:00,00:00:00,ho chi minh city_stop_11768041148,18,0.0,0,0
trip_ho chi minh city_25_0_54,00:00:00,00:00:00,ho chi minh city_stop_11768041149,19,0.0,0,0
trip_ho chi minh city_25_0_54,00:00:00,00:00:00,ho chi minh city_stop_11768041150,20,0.0,0,0
trip_ho chi minh city_25_0_54,00:00:00,00:00:00,ho chi minh city_stop_11768041151,21,0.0,0,0
trip_ho chi minh city_25_0_54,00:00:00,00:00:00,ho chi minh city_stop_11768041152,22,0.0,0,0
trip_ho chi minh city_25_0_54,00:00:00,00:00:00,ho chi minh city_stop_11768041153,23,0.0,0,0
trip_ho chi minh city_25_0_54,00:00:00,00:00:00,ho chi minh city_stop_11768041154,24,0.0,0,0
trip_ho chi minh city_25_0_54,00:00:00,00:00:00,ho chi minh city_stop_11768041155,25,0.0,0,0
trip_ho chi minh city_25_0_54,00:00:00,00:00:00,ho chi minh city_stop_11768041156,26,0.0,0,0
trip_ho chi minh city_25_0_54,00:00:00,00:00:00,ho chi minh city_stop_11768041157,27,0.0,0,0
trip_ho chi minh city_25_0_54,00:00:00,00:00:00,ho chi minh city_stop_4921983122,28,0.0,0,0
trip_ho chi minh city_25_0_54,00:00:00,00:00:00,ho chi minh city_stop_11757109499,29,0.0,0,0
trip_ho chi minh city_25_0_54,00:00:00,00:00:00,ho chi minh city_stop_3160552800,30,0.0,0,0
trip_ho chi minh city_25_0_54,00:00:00,00:00:00,ho chi minh city_stop_3160552801,31,0.0,0,0
trip_ho chi minh city_25_0_54,00:00:00,00:00:00,ho chi minh city_stop_11768041158,32,0.0,0,0
trip_ho chi minh city_25_0_54,00:00:00,00:00:00,ho chi minh city_stop_11768041159,33,0.0,0,0
trip_ho chi minh city_25_0_54,00:00:00,00:00:00,ho chi minh city_stop_11768041160,34,0.0,0,0
trip_ho chi minh city_25_0_54,00:00:00,00:00:00,ho chi minh city_stop_11768041161,35,0.0,0,0
trip_ho chi minh city_25_0_54,00:00:00,00:00:00,ho chi minh city_stop_11768041162,36,0.0,0,0
trip_ho chi minh city_25_0_54,00:00:00,00:00:00,ho chi minh city_stop_5772562649,37,0.0,0,0
trip_ho chi minh city_25_0_54,00:00:00,00:00:00,ho chi minh city_stop_11768041163,38,0.0,0,0
trip_ho chi minh city_25_0_54,00:00:00,00:00:00,ho chi minh city_stop_9042278313,39,0.0,0,0
trip_ho chi minh city_25_0_54,00:00:00,00:00:00,ho chi minh city_stop_9042278316,40,0.0,0,0
trip_ho chi minh city_25_0_54,00:00:00,00:00:00,ho chi minh city_stop_3116882965,41,0.0,0,0
trip_ho chi minh city_25_0_54,00:00:00,00:00:00,ho chi minh city_stop_3116882963,42,0.0,0,0
trip_ho chi minh city_25_0_54,00:00:00,00:00:00,ho chi minh city_stop_3116882961,43,0.0,0,0
trip_ho chi minh city_27_0_55,00:00:00,00:00:00,ho chi minh city_stop_11768041164,0,0.0,0,0
trip_ho chi minh city_27_0_55,00:00:00,00:00:00,ho chi minh city_stop_11768041165,1,0.0,0,0
trip_ho chi minh city_27_0_55,00:00:00,00:00:00,ho chi minh city_stop_11754611901,2,0.0,0,0
trip_ho chi minh city_27_0_55,00:00:00,00:00:00,ho chi minh city_stop_8995419807,3,0.0,0,0
trip_ho chi minh city_27_0_55,00:00:00,00:00:00,ho chi minh city_stop_11757386658,4,0.0,0,0
trip_ho chi minh city_27_0_55,00:00:00,00:00:00,ho chi minh city_stop_6315683491,5,0.0,0,0
trip_ho chi minh city_27_0_55,00:00:00,00:00:00,ho chi minh city_stop_3150775225,6,0.0,0,0
trip_ho chi minh city_27_0_55,00:00:00,00:00:00,ho chi minh city_stop_3150775224,7,0.0,0,0
trip_ho chi minh city_27_0_55,00:00:00,00:00:00,ho chi minh city_stop_3150775222,8,0.0,0,0
trip_ho chi minh city_27_0_55,00:00:00,00:00:00,ho chi minh city_stop_3150623839,9,0.0,0,0
trip_ho chi minh city_27_0_55,00:00:00,00:00:00,ho chi minh city_stop_3150623836,10,0.0,0,0
trip_ho chi minh city_27_0_55,00:00:00,00:00:00,ho chi minh city_stop_11768041167,11,0.0,0,0
trip_ho chi minh city_27_0_55,00:00:00,00:00:00,ho chi minh city_stop_3150623832,12,0.0,0,0
trip_ho chi minh city_27_0_55,00:00:00,00:00:00,ho chi minh city_stop_3150623833,13,0.0,0,0
trip_ho chi minh city_27_0_55,00:00:00,00:00:00,ho chi minh city_stop_11768103470,14,0.0,0,0
trip_ho chi minh city_27_0_55,00:00:00,00:00:00,ho chi minh city_stop_3158957355,15,0.0,0,0
trip_ho chi minh city_27_0_55,00:00:00,00:00:00,ho chi minh city_stop_3158957356,16,0.0,0,0
trip_ho chi minh city_27_0_55,00:00:00,00:00:00,ho chi minh city_stop_3158957358,17,0.0,0,0
trip_ho chi minh city_27_0_55,00:00:00,00:00:00,ho chi minh city_stop_3158966908,18,0.0,0,0
trip_ho chi minh city_27_0_55,00:00:00,00:00:00,ho chi minh city_stop_3158966909,19,0.0,0,0
trip_ho chi minh city_27_0_55,00:00:00,00:00:00,ho chi minh city_stop_12212047743,20,0.0,0,0
trip_ho chi minh city_27_0_55,00:00:00,00:00:00,ho chi minh city_stop_11761010963,21,0.0,0,0
trip_ho chi minh city_27_0_55,00:00:00,00:00:00,ho chi minh city_stop_11761010964,22,0.0,0,0
trip_ho chi minh city_27_0_55,00:00:00,00:00:00,ho chi minh city_stop_3158966913,23,0.0,0,0
trip_ho chi minh city_27_0_55,00:00:00,00:00:00,ho chi minh city_stop_11768103471,24,0.0,0,0
trip_ho chi minh city_27_0_55,00:00:00,00:00:00,ho chi minh city_stop_3158979297,25,0.0,0,0
trip_ho chi minh city_27_0_55,00:00:00,00:00:00,ho chi minh city_stop_3158979298,26,0.0,0,0
trip_ho chi minh city_27_0_55,00:00:00,00:00:00,ho chi minh city_stop_11768103472,27,0.0,0,0
trip_ho chi minh city_27_0_55,00:00:00,00:00:00,ho chi minh city_stop_3158979299,28,0.0,0,0
trip_ho chi minh city_27_0_55,00:00:00,00:00:00,ho chi minh city_stop_3152700068,29,0.0,0,0
trip_ho chi minh city_27_0_55,00:00:00,00:00:00,ho chi minh city_stop_3152700070,30,0.0,0,0
trip_ho chi minh city_27_0_55,00:00:00,00:00:00,ho chi minh city_stop_3152711998,31,0.0,0,0
trip_ho chi minh city_27_0_55,00:00:00,00:00:00,ho chi minh city_stop_3152712000,32,0.0,0,0
trip_ho chi minh city_27_0_55,00:00:00,00:00:00,ho chi minh city_stop_3152712004,33,0.0,0,0
trip_ho chi minh city_27_0_55,00:00:00,00:00:00,ho chi minh city_stop_3152712006,34,0.0,0,0
trip_ho chi minh city_27_0_55,00:00:00,00:00:00,ho chi minh city_stop_3153973652,35,0.0,0,0
trip_ho chi minh city_27_0_55,00:00:00,00:00:00,ho chi minh city_stop_11811380952,36,0.0,0,0
trip_ho chi minh city_27_0_55,00:00:00,00:00:00,ho chi minh city_stop_3153973655,37,0.0,0,0
trip_ho chi minh city_27_0_55,00:00:00,00:00:00,ho chi minh city_stop_11753290093,38,0.0,0,0
trip_ho chi minh city_27_0_55,00:00:00,00:00:00,ho chi minh city_stop_9393345389,39,0.0,0,0
trip_ho chi minh city_27_0_56,00:00:00,00:00:00,ho chi minh city_stop_3153973658,0,0.0,0,0
trip_ho chi minh city_27_0_56,00:00:00,00:00:00,ho chi minh city_stop_3153973656,1,0.0,0,0
trip_ho chi minh city_27_0_56,00:00:00,00:00:00,ho chi minh city_stop_1271240159,2,0.0,0,0
trip_ho chi minh city_27_0_56,00:00:00,00:00:00,ho chi minh city_stop_2091954745,3,0.0,0,0
trip_ho chi minh city_27_0_56,00:00:00,00:00:00,ho chi minh city_stop_1271240445,4,0.0,0,0
trip_ho chi minh city_27_0_56,00:00:00,00:00:00,ho chi minh city_stop_1271240125,5,0.0,0,0
trip_ho chi minh city_27_0_56,00:00:00,00:00:00,ho chi minh city_stop_3152712005,6,0.0,0,0
trip_ho chi minh city_27_0_56,00:00:00,00:00:00,ho chi minh city_stop_3152711999,7,0.0,0,0
trip_ho chi minh city_27_0_56,00:00:00,00:00:00,ho chi minh city_stop_3152700071,8,0.0,0,0
trip_ho chi minh city_27_0_56,00:00:00,00:00:00,ho chi minh city_stop_3152700069,9,0.0,0,0
trip_ho chi minh city_27_0_56,00:00:00,00:00:00,ho chi minh city_stop_11768103474,10,0.0,0,0
trip_ho chi minh city_27_0_56,00:00:00,00:00:00,ho chi minh city_stop_11768103475,11,0.0,0,0
trip_ho chi minh city_27_0_56,00:00:00,00:00:00,ho chi minh city_stop_11768103476,12,0.0,0,0
trip_ho chi minh city_27_0_56,00:00:00,00:00:00,ho chi minh city_stop_11761069831,13,0.0,0,0
trip_ho chi minh city_27_0_56,00:00:00,00:00:00,ho chi minh city_stop_11761069832,14,0.0,0,0
trip_ho chi minh city_27_0_56,00:00:00,00:00:00,ho chi minh city_stop_11761069833,15,0.0,0,0
trip_ho chi minh city_27_0_56,00:00:00,00:00:00,ho chi minh city_stop_11768103477,16,0.0,0,0
trip_ho chi minh city_27_0_56,00:00:00,00:00:00,ho chi minh city_stop_6305206485,17,0.0,0,0
trip_ho chi minh city_27_0_56,00:00:00,00:00:00,ho chi minh city_stop_11768103478,18,0.0,0,0
trip_ho chi minh city_27_0_56,00:00:00,00:00:00,ho chi minh city_stop_11768103479,19,0.0,0,0
trip_ho chi minh city_27_0_56,00:00:00,00:00:00,ho chi minh city_stop_11768103480,20,0.0,0,0
trip_ho chi minh city_27_0_56,00:00:00,00:00:00,ho chi minh city_stop_11768103481,21,0.0,0,0
trip_ho chi minh city_27_0_56,00:00:00,00:00:00,ho chi minh city_stop_3150623834,22,0.0,0,0
trip_ho chi minh city_27_0_56,00:00:00,00:00:00,ho chi minh city_stop_11768103483,23,0.0,0,0
trip_ho chi minh city_27_0_56,00:00:00,00:00:00,ho chi minh city_stop_11768103484,24,0.0,0,0
trip_ho chi minh city_27_0_56,00:00:00,00:00:00,ho chi minh city_stop_3339195239,25,0.0,0,0
trip_ho chi minh city_27_0_56,00:00:00,00:00:00,ho chi minh city_stop_3150623838,26,0.0,0,0
trip_ho chi minh city_27_0_56,00:00:00,00:00:00,ho chi minh city_stop_3339195236,27,0.0,0,0
trip_ho chi minh city_27_0_56,00:00:00,00:00:00,ho chi minh city_stop_3150775221,28,0.0,0,0
trip_ho chi minh city_27_0_56,00:00:00,00:00:00,ho chi minh city_stop_3150775223,29,0.0,0,0
trip_ho chi minh city_27_0_56,00:00:00,00:00:00,ho chi minh city_stop_3150775226,30,0.0,0,0
trip_ho chi minh city_27_0_56,00:00:00,00:00:00,ho chi minh city_stop_11757445973,31,0.0,0,0
trip_ho chi minh city_27_0_56,00:00:00,00:00:00,ho chi minh city_stop_11757445974,32,0.0,0,0
trip_ho chi minh city_27_0_56,00:00:00,00:00:00,ho chi minh city_stop_11768103485,33,0.0,0,0
trip_ho chi minh city_27_0_56,00:00:00,00:00:00,ho chi minh city_stop_11768103486,34,0.0,0,0
trip_ho chi minh city_27_0_56,00:00:00,00:00:00,ho chi minh city_stop_3160583012,35,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_4616360490,0,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_6315672385,1,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_6956317386,2,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_11753277684,3,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_6315672852,4,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_11625833369,5,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_11757386615,6,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_8995806228,7,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_8995806230,8,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_11628674869,9,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_11625809673,10,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_3162508873,11,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_11768103489,12,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_3178456807,13,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_11768103491,14,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_3178456808,15,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_11768103492,16,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_11768103493,17,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_860695663,18,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_3178456810,19,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_11768103496,20,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_3178456811,21,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_11768103498,22,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_1127291109,23,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_4793262624,24,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_1171550045,25,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_1120776025,26,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_1204093614,27,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_1120760987,28,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_3168079237,29,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_3152711998,30,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_3152712000,31,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_3156007493,32,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_11768103500,33,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_3156007496,34,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_3156007497,35,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_3178460563,36,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_11768103504,37,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_11768103505,38,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_11497620421,39,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_11768103508,40,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_11768103509,41,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_11768103510,42,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_11768103511,43,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_11768103512,44,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_11768103513,45,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_11768103514,46,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_11768103515,47,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_11768103516,48,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_11768103517,49,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_11768103518,50,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_11768103519,51,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_11768103520,52,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_11768103521,53,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_11768103522,54,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_11768103523,55,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_11768103524,56,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_11768103525,57,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_11768103526,58,0.0,0,0
trip_ho chi minh city_28_0_57,00:00:00,00:00:00,ho chi minh city_stop_11761069805,59,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_11761069790,0,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_11769139637,1,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_11769139638,2,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_11769139639,3,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_11769139640,4,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_11769139641,5,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_11769139642,6,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_11769139643,7,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_11769139644,8,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_11769139645,9,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_11769139646,10,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_11769139647,11,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_11769139648,12,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_11769139649,13,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_11769139650,14,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_11769139651,15,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_11769139652,16,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_11769139653,17,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_11769139654,18,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_11769139655,19,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_11769139656,20,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_2621185467,21,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_11769139659,22,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_11769139660,23,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_11769139661,24,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_5719489529,25,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_5719489523,26,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_3156007495,27,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_11769139665,28,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_1271240125,29,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_3152712005,30,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_3152711999,31,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_3168079238,32,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_1271240415,33,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_1120762115,34,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_1271240089,35,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_1271240204,36,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_1171591060,37,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_11754611881,38,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_1271240380,39,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_11769139666,40,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_12212047744,41,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_11769139667,42,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_11769139668,43,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_11769143869,44,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_11769143870,45,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_11769143871,46,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_11769143872,47,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_3178456809,48,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_11769143873,49,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_6315685988,50,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_6315680993,51,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_3178465561,52,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_3178465562,53,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_2341633617,54,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_3164237717,55,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_11757386653,56,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_11628663569,57,0.0,0,0
trip_ho chi minh city_28_0_58,00:00:00,00:00:00,ho chi minh city_stop_11769143878,58,0.0,0,0
trip_ho chi minh city_29_0_59,00:00:00,00:00:00,ho chi minh city_stop_6503340655,0,0.0,0,0
trip_ho chi minh city_29_0_59,00:00:00,00:00:00,ho chi minh city_stop_6503352762,1,0.0,0,0
trip_ho chi minh city_29_0_59,00:00:00,00:00:00,ho chi minh city_stop_11769143886,2,0.0,0,0
